puesto	tema	rtve	pct	actualizar	nota
5	14	temas/realizacion/05-la-tecnologia-en-la-realizacion.md;temas/realizacion-tv/12-formatos-y-procesos-de-registro.md;temas/edicion-montaje/05-soportes-formatos-e-ingesta.md	80	no	Resolución HD/UHD, HDR, compresión, códecs, contenedores y ficheros; entregables apenas
5	15	temas/realizacion/18-canales-online.md;temas/realizacion/16-realidad-aumentada-y-produccion-online.md;temas/realizacion-tv/21-produccion-y-realizacion-online-transmedia.md	40	no	Canal online, CMS, streaming, transmedia; declara que no trata redes sociales; directos IP apenas
5	16	temas/realizacion/17-la-asistencia-en-plato-regiduria.md	85	no	Regiduría antes/durante, señas, entradas y salidas, fallos; casa casi entera
5	17	temas/general/07-ley-13-2022.md;temas/produccion/11-tratamiento-de-imagen-y-sonido.md	30	no	Cuotas de subtitulado, signos y audiodescripción (Ley 13/2022) y herramientas; lenguaje inclusivo y práctica en antena no
5	18	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md	70	sí	Derechos/obligaciones, PVD, TME e in itinere/misión desarrollados; riesgos propios de RTVA/CSRTV no; EPI sólo general (sin RD 773/1997); redacción 21-12-2022
7	1	temas/realizacion/10-el-mezclador-de-video.md;temas/realizacion-tv/15-el-mezclador.md	95	no	Arquitectura modular, M/E, buses aux, keyers, DVE, snapshots, macros, timelines y panel: casa entero
7	2	temas/realizacion/10-el-mezclador-de-video.md;temas/realizacion/11-el-estudio-controles-y-plato.md;temas/realizacion/15-la-emision-pantallas-servidores-y-grafismo.md;temas/realizacion/14-la-retransmision.md	65	no	Fuentes, salidas y multipantalla, cámaras, servidores, grafismo, señales exteriores y retornos; monitores poco
7	3	temas/realizacion/10-el-mezclador-de-video.md;temas/ing-tec-teleco/03-la-senal-audiovisual-y-su-sincronizacion.md;temas/realizacion/05-la-tecnologia-en-la-realizacion.md;temas/realizacion-tv/12-formatos-y-procesos-de-registro.md	70	no	Sincronización y retardo, genlock, señales de referencia, resolución, aspecto y cadencias; conversión de formatos breve
7	4	temas/realizacion/10-el-mezclador-de-video.md;temas/edicion-montaje/09-incrustaciones-grafismo-y-postproduccion.md;temas/diseno-grafico/11-postproduccion-digital.md	85	no	Transiciones, cortinillas, llaves luminancia/lineal/chroma, máscaras, capas y alfa
7	5	temas/realizacion/10-el-mezclador-de-video.md	15	no	Sólo memorias y snapshots como base de configuración; preproducción, pruebas y backups de mesa no
7	6	temas/realizacion/13-la-asistencia-en-grabacion.md;temas/realizacion/17-la-asistencia-en-plato-regiduria.md	20	no	Órdenes y escaleta vistas desde la asistencia; la ejecución del operador de mezcla y los imprevistos no
7	7	temas/realizacion/20-postproduccion.md;temas/diseno-grafico/11-postproduccion-digital.md;temas/edicion-montaje/09-incrustaciones-grafismo-y-postproduccion.md	55	no	Composición, keyframes, tracking, etalonaje; acabado de promociones como flujo no
7	8	temas/realizacion/05-la-tecnologia-en-la-realizacion.md;temas/realizacion-tv/11-la-senal-y-su-control.md;temas/edicion-montaje/02-colorimetria.md;temas/edicion-montaje/06-equipos-de-medida-y-control.md	80	no	Colorimetría, rango legal, HDR/SDR, monitorización y medida; legalización práctica breve
7	9	temas/realizacion/15-la-emision-pantallas-servidores-y-grafismo.md;temas/realizacion/16-realidad-aumentada-y-produccion-online.md;temas/ing-sup-teleco/16-grafismo-electronico-y-escenografia-virtual.md;temas/realizacion-tv/15-el-mezclador.md	65	no	Grafismo en directo, RA, decorado virtual, tracking y GPI/automatización; integración con automatización de emisión poco
7	10	temas/realizacion-tv/18-produccion-de-programas-directos-y-grabados.md;temas/realizacion/11-el-estudio-controles-y-plato.md;temas/produccion/13-control-central.md;temas/realizacion/12-las-unidades-moviles.md	50	no	Intercom, órdenes y retornos, N-1, control central y unidades móviles; coordinación con continuidad y equipos externos poco
7	11	temas/ing-tec-teleco/07-video-y-audio-sobre-red.md;temas/ing-sup-teleco/19-produccion-audiovisual-sobre-infraestructura-ip.md;temas/tese/09-la-senal-ip.md;temas/produccion/12-transporte-de-la-senal.md	65	no	ST 2110, ST 2022-7 redundancia, PTP, latencia, producción remota; NDI no aparece en ningún tema
7	12	-	0	no	Archivo de configuraciones, plantillas y procedimientos no está desarrollado
7	13	temas/prl/prl-especifico.md	60	sí	PVD, ergonomía y TME desarrollados; fatiga operativa sólo como fatiga visual/mental de la Guía PVD; redacción 21-12-2022
7	14	temas/realizacion/14-la-retransmision.md;temas/produccion/12-transporte-de-la-senal.md;temas/produccion/13-control-central.md	55	no	Contribución, señal pool, satélite, control central; cesiones de señal sólo de pasada
7	15	temas/ing-tec-teleco/09-estudios-continuidades-y-salas-tecnicas.md;temas/ing-sup-teleco/14-sistemas-de-redaccion-e-informativos.md;temas/realizacion/17-la-asistencia-en-plato-regiduria.md	25	no	Redundancia, cartón de reserva, degradación y qué hace regiduría ante fallos; criterios del operador de mezcla no
7	16	-	0	no	Trabajo en equipo, comunicación y trazabilidad no desarrollados
7	17	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md	70	sí	Derechos/obligaciones, PVD, TME e in itinere/misión desarrollados; riesgos propios de RTVA/CSRTV no; EPI sólo general; redacción 21-12-2022
13	1	temas/ing-sup-teleco/13-las-salas-estudio-continuidad-y-controles-tecnicos.md;temas/ing-tec-teleco/09-estudios-continuidades-y-salas-tecnicas.md;temas/realizacion/15-la-emision-pantallas-servidores-y-grafismo.md;temas/diseno-grafico/09-la-continuidad.md	40	no	Concepto y funciones de continuidad, equipamiento y piezas; parrilla, escaleta de emisión y servicios digitales no
13	2	temas/ing-sup-teleco/13-las-salas-estudio-continuidad-y-controles-tecnicos.md;temas/realizacion/15-la-emision-pantallas-servidores-y-grafismo.md;temas/ing-sup-teleco/14-sistemas-de-redaccion-e-informativos.md	30	no	Automatización (lista, modos, redundancia), servidores, insertadores de subtítulos; tráfico, transferencias y eventos primarios/secundarios no
13	3	temas/realizacion/13-la-asistencia-en-grabacion.md	10	no	Sólo cronometraje genérico; control de tiempos de emisión, publicidad y desconexiones no
13	4	temas/ing-tec-teleco/09-estudios-continuidades-y-salas-tecnicas.md;temas/sonido/14-medicion-y-sonoridad.md;temas/edicion-montaje/06-equipos-de-medida-y-control.md;temas/tese/14-medidas-de-la-senal-de-video-audio-y-radiofrecuencia.md	65	no	Legalización, sonoridad, medida vídeo/audio, sincronía AV y alarmas de ausencia de señal
13	5	temas/ing-tec-teleco/09-estudios-continuidades-y-salas-tecnicas.md;temas/ing-sup-teleco/13-las-salas-estudio-continuidad-y-controles-tecnicos.md	25	no	Redundancia, cartón de reserva y modos de degradación; protocolos, escalado y comunicación interna no
13	6	temas/realizacion/15-la-emision-pantallas-servidores-y-grafismo.md	30	no	Conservación de lo emitido 6 meses (art. 156 Ley 13/2022); logs, certificaciones y copia judicial no
13	7	temas/general/07-ley-13-2022.md;temas/gestion/27-produccion-en-television.md	45	no	Comunicaciones comerciales (arts. 121-142) y autopromoción/patrocinio; operativa de bloques en continuidad no
13	8	temas/general/07-ley-13-2022.md;temas/ing-sup-teleco/13-las-salas-estudio-continuidad-y-controles-tecnicos.md;temas/produccion/11-tratamiento-de-imagen-y-sonido.md	50	no	Cuotas de subtitulado, signos y audiodescripción e insertadores en continuidad; señalización y práctica de emisión poco
13	9	temas/realizacion/14-la-retransmision.md;temas/produccion/12-transporte-de-la-senal.md;temas/produccion/13-control-central.md	30	no	Contribuciones exteriores y control central; desconexiones territoriales no (lo de RTVE no sirve para la RTVA)
13	10	temas/general/07-ley-13-2022.md	50	no	Menores, calificación por edades, franjas y derechos de emisión (Ley 13/2022); el código de autorregulación de RTVE (temas/informacion/04) no vale para la RTVA
13	11	-	5	no	Relación de continuidad con otras áreas sólo mencionada; no desarrollada
13	12	temas/edicion-montaje/05-soportes-formatos-e-ingesta.md;temas/realizacion-tv/12-formatos-y-procesos-de-registro.md;temas/produccion/11-tratamiento-de-imagen-y-sonido.md;temas/realizacion/18-canales-online.md	55	no	Formatos, códecs, contenedores, máster y metadatos; control de entregas y validación previa de emisión no
13	13	-	0	no	Emergencias, alertas públicas y servicio esencial no están en ningún tema
13	14	-	0	no	Trabajo a turnos y toma de decisiones no desarrollados
13	15	-	0	no	Trazabilidad y archivo de incidencias de emisión no desarrollados
13	16	temas/general/07-ley-13-2022.md	60	no	Publicidad, menores y accesibilidad de la Ley 13/2022 resumidos; falta normativa andaluza (Ley 10/2018)
13	17	temas/ing-sup-teleco/25-seguridad-en-tecnologias-de-la-informacion.md;temas/ing-tec-teleco/18-seguridad-de-la-informacion.md	45	no	ISO 27000, ITIL y lo propio de una instalación de emisión; buenas prácticas del operador poco
13	18	temas/general/07-ley-13-2022.md	40	no	Ley 13/2022 completa; faltan Ley 10/2018 audiovisual de Andalucía y Ley 18/2007 RTVA
13	19	temas/sonido/14-medicion-y-sonoridad.md;temas/sonido/12-el-sonido-en-la-radio-y-la-television.md;temas/ing-tec-teleco/12-sonido.md	70	no	R 128, LUFS, escalas y medidores; protocolos de audio en TV breves
13	20	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md	70	sí	Derechos/obligaciones, PVD, TME e in itinere/misión desarrollados; riesgos propios de RTVA/CSRTV no; EPI sólo general; redacción 21-12-2022
15	1	temas/diseno-grafico/06-diseno-audiovisual-y-sintaxis-de-la-imagen.md;temas/diseno-grafico/08-grafismo-de-informativos-infografia-e-interfaz.md;temas/diseno-grafico/02-conocimientos-basicos-de-television.md	40	no	Diseño audiovisual, grafismo de TV e interfaz web; radio visual y redes no
15	2	temas/diseno-grafico/12-la-imagen-corporativa.md;temas/diseno-grafico/05-fundamentos-del-diseno-y-tipografia.md;temas/diseno-grafico/01-optica-la-luz-y-el-color.md	70	sí	Manual de identidad, signos, tipografía y color; la parte de imagen de la casa es RTVE y hay que reescribirla para CSRTV
15	3	temas/diseno-grafico/08-grafismo-de-informativos-infografia-e-interfaz.md;temas/diseno-grafico/09-la-continuidad.md;temas/realizacion/15-la-emision-pantallas-servidores-y-grafismo.md	45	no	Informativos frente a programas y piezas de continuidad; deportes, promociones y eventos especiales poco
15	4	temas/diseno-grafico/08-grafismo-de-informativos-infografia-e-interfaz.md	50	no	Tipos de infografía, elección de gráfico y reglas de honradez; fuentes y representación accesible poco
15	5	temas/diseno-grafico/04-composicion-montaje-animacion-y-generos.md;temas/diseno-grafico/11-postproduccion-digital.md;temas/edicion-montaje/09-incrustaciones-grafismo-y-postproduccion.md	65	no	Técnicas de animación, capas, alfa, tracking, rotoscopia e interpolación; 3D y motion graphics poco
15	6	temas/realizacion/16-realidad-aumentada-y-produccion-online.md;temas/ing-sup-teleco/16-grafismo-electronico-y-escenografia-virtual.md;temas/diseno-grafico/10-equipos-y-programas-de-diseno.md;temas/realizacion/15-la-emision-pantallas-servidores-y-grafismo.md	70	no	Decorados virtuales, RA, motores en tiempo real y gestión de pantallas; videowalls no
15	7	temas/diseno-grafico/09-la-continuidad.md;temas/diseno-grafico/07-procesos-y-metodos-de-diseno.md	20	no	Qué hace el departamento y el proceso de producción; flujos con realización, edición y documentación no
15	8	temas/diseno-grafico/02-conocimientos-basicos-de-television.md;temas/diseno-grafico/10-equipos-y-programas-de-diseno.md;temas/diseno-grafico/11-postproduccion-digital.md;temas/edicion-montaje/02-colorimetria.md	75	no	Resolución, aspecto, HDR, formatos de fichero, alfa, zonas seguras y colorimetría; entrega para emisión poco
15	9	temas/diseno-grafico/10-equipos-y-programas-de-diseno.md	60	no	Familias de programa, formatos y tiempo real; plantillas y automatización gráfica poco
15	10	temas/diseno-grafico/08-grafismo-de-informativos-infografia-e-interfaz.md;temas/diseno-grafico/05-fundamentos-del-diseno-y-tipografia.md	40	no	Contraste, color, tamaño, subtítulos y legibilidad; lectura fácil y pictogramas no
15	11	temas/diseno-grafico/13-legislacion-y-derechos-de-autor.md;temas/produccion-asistencia/02-propiedad-intelectual.md	55	sí	LPI, derechos morales/explotación, derechos de imagen; bancos de imágenes, licencias de tipografías y atribución poco; redacción 21-12-2022
15	12	-	0	no	Archivo y catalogación de elementos gráficos no desarrollado
15	13	-	5	no	Nada de formatos verticales ni miniaturas; temas/realizacion/18 declara que no trata redes
15	14	temas/diseno-grafico/07-procesos-y-metodos-de-diseno.md	50	no	Fases del proceso creativo, generación de ideas, producción y evaluación; briefing y aprobación formal poco
15	15	-	0	no	IA generativa, deepfakes y trazabilidad no desarrollados
15	16	temas/diseno-grafico/09-la-continuidad.md	25	no	Piezas de continuidad y autopromoción; creatividad al servicio de la programación pública poco
15	17	-	0	no	Colaboración en plazos cortos no desarrollada
15	18	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md	70	sí	Derechos/obligaciones, PVD, TME e in itinere/misión desarrollados; riesgos propios de RTVA/CSRTV no; EPI sólo general; redacción 21-12-2022
28	1	temas/sonido/02-principios-fisicos-del-sonido-y-la-audicion.md;temas/sonido/04-acustica-arquitectonica.md;temas/edicion-montaje/03-conceptos-basicos-de-sonido.md	90	no	Onda, frecuencia, decibelio, timbre, audición y acústica de salas; fase algo breve
28	2	temas/sonido/01-electricidad-y-electronica-basicas.md;temas/sonido/11-lineas-y-conexiones.md	85	no	Ohm, impedancia, balanceado, alimentación phantom; masa y ruido algo breves
28	3	temas/sonido/05-microfonos-soportes-y-accesorios.md;temas/sonido/13-radiofrecuencia.md	90	no	Diagramas polares, proximidad, elección, parejas estéreo, soportes e inalámbricos
28	4	temas/ing-sup-teleco/12-produccion-sonido-iluminacion-medida-y-auxiliares.md;temas/tese/10-equipos-utilizados-en-television-y-radio.md;temas/ing-tec-teleco/12-sonido.md;temas/realizacion-tv/17-el-sonido.md	50	no	Estructura de mesa, buses, matriz, analógica/digital, PFL, DIM; auxiliares, grupos, automatización y escenas poco
28	5	temas/sonido/07-mezcla-y-tratamiento-del-sonido.md;temas/sonido/08-postproduccion-efectos-y-daw.md	90	no	Headroom, compresor, limitador, EQ, Q, reducción de ruido y efectos; puertas algo breves
28	6	temas/sonido/12-el-sonido-en-la-radio-y-la-television.md;temas/informacion-grafica/06-el-sonido-en-eng.md;temas/realizacion/09-el-sonido.md	55	no	Sonido por formato (ficción, musicales, documentales, deportes), eventos no controlables y ENG; informativos y eventos poco
28	7	temas/sonido/12-el-sonido-en-la-radio-y-la-television.md;temas/sonido/06-senales-de-contribucion.md	50	no	Estudio de radio, cadena de voz, híbridos, RDSI, IP y N-1; streaming y podcast no
28	8	temas/sonido/06-senales-de-contribucion.md;temas/realizacion/09-el-sonido.md;temas/realizacion-tv/18-produccion-de-programas-directos-y-grabados.md	55	no	N-1, retornos, intercom e IFB; mezcla para emisión y coordinación con realización poco
28	9	temas/sonido/08-postproduccion-efectos-y-daw.md;temas/sonido/09-grabacion-de-sonido.md;temas/produccion/11-tratamiento-de-imagen-y-sonido.md	60	no	DAW, latencia, cadena de postproducción, sincronía, ficheros y ADR; cuñas, ráfagas y limpieza poco
28	10	temas/sonido/10-sonorizacion-altavoces-y-amplificadores.md;temas/sonido/04-acustica-arquitectonica.md	85	no	Altavoces, cajas, directividad, cruce, alineación, acoplamiento y salas
28	11	temas/sonido/11-lineas-y-conexiones.md;temas/sonido/16-audio-sobre-ip.md;temas/sonido/17-audio-sobre-protocolos-digitales.md;temas/produccion/13-control-central.md	85	no	XLR, AES/EBU, MADI, Dante/AES67, embebedor; ADAT y BNC breves
28	12	temas/sonido/13-radiofrecuencia.md;temas/informacion-grafica/06-el-sonido-en-eng.md	65	no	Microfonía inalámbrica y grupos de frecuencia; antenas y coordinación de frecuencias poco
28	13	temas/sonido/14-medicion-y-sonoridad.md	90	no	R 128, LUFS, escalas, medidores de pico y dinámica: casa entero
28	14	temas/sonido/15-audio-multicanal.md	90	no	Formatos multicanal, objetos, downmix, Dolby E y producción
28	15	temas/sonido/16-audio-sobre-ip.md	95	no	Dante, AES67, PTP, latencia, ancho de banda: casa entero
28	16	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md	70	sí	Derechos/obligaciones, PVD, TME e in itinere/misión desarrollados (más ruido); riesgos propios de RTVA/CSRTV no; EPI sólo general; redacción 21-12-2022
30	1	temas/edicion-montaje/10-lenguaje-audiovisual-y-montaje.md;temas/realizacion/20-postproduccion.md	85	no	Raccord, eje, elipsis, ritmo y estilos por género; tratamiento informativo poco
30	2	temas/edicion-montaje/04-tratamiento-digital-de-la-senal.md;temas/edicion-montaje/03-conceptos-basicos-de-sonido.md;temas/edicion-montaje/02-colorimetria.md	85	no	Señal digital de vídeo, muestreo, barrido, código de tiempo y audio digital
30	3	temas/edicion-montaje/07-avid-media-composer.md;temas/realizacion/20-postproduccion.md	70	no	Proyectos, bins, timeline, offline/online, relink; proxies y exportación breves
30	4	temas/edicion-montaje/04-tratamiento-digital-de-la-senal.md;temas/edicion-montaje/05-soportes-formatos-e-ingesta.md;temas/realizacion-tv/12-formatos-y-procesos-de-registro.md;temas/ing-tec-teleco/07-video-y-audio-sobre-red.md	85	no	Resolución, HDR, códecs, contenedores, MXF, SDI/IP; estándares de entrega breves
30	5	temas/realizacion/02-el-guion.md	15	no	Sólo vocabulario del minutado (entradilla, colas, total, off); montaje de la noticia no
30	6	temas/edicion-montaje/10-lenguaje-audiovisual-y-montaje.md;temas/edicion-montaje/08-evs-directo-y-retransmisiones.md	30	no	Estilos según género y EVS en deportes; promociones, culturales y digitales no
30	7	temas/edicion-montaje/02-colorimetria.md;temas/edicion-montaje/09-incrustaciones-grafismo-y-postproduccion.md;temas/edicion-montaje/03-conceptos-basicos-de-sonido.md;temas/realizacion/20-postproduccion.md	70	no	Color, LUT, etalonaje, incrustaciones, grafismo, transiciones, EQ y ducking; subtítulos no
30	8	temas/edicion-montaje/05-soportes-formatos-e-ingesta.md;temas/edicion-montaje/01-electronica-e-informatica.md;temas/ing-tec-teleco/10-sistemas-de-redaccion-digital.md	65	no	Ingesta, MXF, LTO, RAID, almacenamiento; verificación y metadatos poco
30	9	-	0	no	Coordinación con otras áreas no desarrollada
30	10	temas/produccion-asistencia/02-propiedad-intelectual.md;temas/produccion/02-propiedad-intelectual.md;temas/diseno-grafico/13-legislacion-y-derechos-de-autor.md	60	sí	LPI, obra audiovisual, límites en noticias, derechos de imagen; música y créditos poco; redacción 21-12-2022
30	11	temas/produccion/11-tratamiento-de-imagen-y-sonido.md;temas/general/07-ley-13-2022.md	25	no	Herramientas y cuotas de accesibilidad; lectura fácil y versiones por plataforma no
30	12	temas/realizacion/18-canales-online.md	10	no	Publicación en web y listas; vertical, clips, miniaturas no
30	13	temas/ing-tec-teleco/10-sistemas-de-redaccion-digital.md;temas/ing-sup-teleco/14-sistemas-de-redaccion-e-informativos.md	55	no	Flujo redacción-ingesta-MAM-edición-emisión; plantillas y PAM poco
30	14	temas/edicion-montaje/08-evs-directo-y-retransmisiones.md	20	no	Edición en directo con EVS; urgencia, cambios de última hora y versionado no
30	15	temas/edicion-montaje/07-avid-media-composer.md	10	no	Sólo organización de bins; nomenclatura y trazabilidad no
30	16	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md	70	sí	Derechos/obligaciones, PVD, TME e in itinere/misión desarrollados; riesgos propios de RTVA/CSRTV no; EPI sólo general; redacción 21-12-2022
33	1	temas/realizacion-tv/13-lenguaje-tecnico-y-narrativo.md;temas/realizacion/06-lenguaje-tecnico-y-narrativo.md	90	no	Plano, eje, composición, raccord, movimientos y narrador; casa casi entero
33	2	temas/realizacion-tv/08-el-guion.md;temas/realizacion/02-el-guion.md;temas/realizacion-tv/09-organizacion-de-la-produccion.md;temas/realizacion/04-decorados-planos-y-perspectivas.md	80	no	Guion, escaleta, técnico, estructura, desglose, minutado, storyboard y planta de cámaras; orden de realización poco
33	3	temas/realizacion-tv/10-funciones-del-realizador.md;temas/realizacion/13-la-asistencia-en-grabacion.md;temas/realizacion-tv/18-produccion-de-programas-directos-y-grabados.md;temas/realizacion/14-la-retransmision.md	70	no	Realizador, cadena de mando, puestos de informativo, asistencia y realización deportiva
33	4	temas/realizacion/11-el-estudio-controles-y-plato.md;temas/realizacion/15-la-emision-pantallas-servidores-y-grafismo.md;temas/realizacion-tv/18-produccion-de-programas-directos-y-grabados.md;temas/realizacion/10-el-mezclador-de-video.md	65	no	Controles, CCU, servidores, grafismo e intercom; prompter e iluminación del control sólo mencionados
33	5	temas/realizacion-tv/19-la-puesta-en-escena.md;temas/realizacion/19-la-puesta-en-escena.md;temas/realizacion/04-decorados-planos-y-perspectivas.md	55	no	Escenografía, decorado, ensayo y planta; dirección de cámaras y marcas poco
33	6	temas/realizacion-tv/19-la-puesta-en-escena.md;temas/realizacion/13-la-asistencia-en-grabacion.md;temas/realizacion-tv/18-produccion-de-programas-directos-y-grabados.md;temas/realizacion/17-la-asistencia-en-plato-regiduria.md	45	no	Ensayo general, intercom, llamadas desde la asistencia y fallos en plató; órdenes del realizador e incidencias poco
33	7	temas/realizacion/06-lenguaje-tecnico-y-narrativo.md;temas/realizacion-tv/07-generos-y-formatos.md	30	no	Una cámara frente a multicámara y reportaje; promociones y microespacios no
33	8	temas/realizacion-tv/14-la-camara-accesorios-y-posibilidades.md;temas/realizacion/07-la-camara-accesorios-y-posibilidades.md	90	no	Cámara, ópticas, profundidad de campo, filtros, soportes y estabilización
33	9	temas/realizacion/10-el-mezclador-de-video.md;temas/realizacion-tv/15-el-mezclador.md	85	no	Transiciones, llaves, chroma, DVE, multipantalla, macros y generador de caracteres; criterios narrativos de uso poco
33	10	temas/realizacion-tv/16-la-iluminacion.md;temas/realizacion/08-la-iluminacion.md	65	no	Temperatura de color, esquemas, clave alta/baja y aparatos; continuidad lumínica poco
33	11	temas/realizacion-tv/17-el-sonido.md;temas/realizacion/09-el-sonido.md;temas/realizacion-tv/18-produccion-de-programas-directos-y-grabados.md	70	no	Planos sonoros, micrófonos, N-1, intercom y sincronía; coordinación de microfonía breve
33	12	temas/realizacion/15-la-emision-pantallas-servidores-y-grafismo.md;temas/realizacion/16-realidad-aumentada-y-produccion-online.md;temas/realizacion-tv/21-produccion-y-realizacion-online-transmedia.md	70	no	Grafismo en directo, rótulos, RA, decorados virtuales y pantallas; continuidad visual poco
33	13	temas/realizacion-tv/20-postproduccion.md;temas/realizacion/20-postproduccion.md	60	no	Teoría del montaje, Avid, EVS, códecs y etalonaje; mezcla y control de calidad final no
33	14	temas/realizacion-tv/12-formatos-y-procesos-de-registro.md;temas/realizacion/05-la-tecnologia-en-la-realizacion.md	80	no	Resolución, UHD, HDR, compresión, códecs, contenedores y soportes; entregables poco
33	15	temas/realizacion-tv/21-produccion-y-realizacion-online-transmedia.md;temas/realizacion/18-canales-online.md;temas/realizacion/16-realidad-aumentada-y-produccion-online.md	50	no	Transmedia, storyworld, canal online y streaming; redes sociales y directos IP poco
33	16	temas/general/07-ley-13-2022.md;temas/produccion/11-tratamiento-de-imagen-y-sonido.md	30	no	Cuotas de accesibilidad y menores (Ley 13/2022); igualdad, diversidad, lenguaje inclusivo y tratamiento de imágenes sólo en textos de RTVE (plan de igualdad, manual de estilo) que no valen
33	17	temas/realizacion-tv/22-derechos-de-autor-y-propiedad-intelectual.md;temas/produccion-asistencia/02-propiedad-intelectual.md;temas/diseno-grafico/13-legislacion-y-derechos-de-autor.md	65	sí	LPI, duración, obra audiovisual, límites y derechos de imagen; uso de archivo breve; redacción 21-12-2022
33	18	-	5	no	Coordinación bajo presión sólo implícita en regiduría y asistencia; no desarrollada
33	19	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md	70	sí	Derechos/obligaciones, PVD, TME e in itinere/misión desarrollados; riesgos propios de RTVA/CSRTV no; EPI sólo general; redacción 21-12-2022
