puesto	tema	rtve	pct	actualizar	nota
26	17	-	0	no	Derecho mercantil y societario (Registro Mercantil, SA y SL, órganos, modificaciones estructurales, gobierno corporativo): no está en RTVE
26	18	temas/general/07-ley-13-2022.md;temas/informacion/07-directiva-2018-1808.md	20	sí	Publicidad audiovisual y plataformas de intercambio de vídeos en la LGCA y la Directiva 2018/1808; faltan competencia desleal, defensa de la competencia, Ley General de Publicidad, consumo y DSA
26	19	temas/gestion/01-estatuto-de-los-trabajadores.md;temas/gestion/02-trabajo-por-cuenta-ajena.md;temas/gestion/04-contrato-de-trabajo.md;temas/gestion/05-modificacion-de-condiciones.md;temas/gestion/06-tiempo-de-trabajo.md;temas/gestion/07-el-salario.md;temas/gestion/08-derechos-y-deberes.md;temas/gestion-administrativa/02-contrato-de-trabajo.md	75	sí	Estatuto de los Trabajadores por bloques: fuentes, contrato, modalidades, derechos y deberes, poder de dirección, jornada, salario, modificación, suspensión, extinción, despido y régimen disciplinario; temas breves y redacción de 21-12-2022
26	20	temas/gestion/03-convenios-colectivos.md;temas/gestion/01-estatuto-de-los-trabajadores.md	10	sí	Negociación colectiva (Título III ET) y representación unitaria en resumen; el X Convenio de la RTVA y su clasificación, provisión, movilidad y promoción no están (el III Convenio de RTVE es norma distinta); faltan libertad sindical, conflictos y huelga
26	21	temas/gestion/22-seguridad-social.md;temas/gestion-administrativa/03-seguridad-social.md;temas/medicina/05-conceptos-basicos-y-accidente-de-trabajo.md;temas/medicina/06-la-enfermedad-profesional-y-su-cuadro.md;temas/general/08-ley-31-1995.md;temas/general/06-igualdad.md	60	sí	Afiliación, cotización, IT, AT y EP, LPRL con coordinación de actividades (art. 24); plan de igualdad y protocolo de acoso son los de RTVE; faltan violencia de género, discapacidad y acción positiva como régimen general
26	22	-	0	no	Derecho procesal general y defensa jurídica de entidades públicas: nada en RTVE
26	23	temas/produccion/16-aspectos-juridicos.md	5	sí	Sólo tres artículos de la Ley 60/2003 de Arbitraje; nada de juicio ordinario, verbal, cautelares, ejecución, jurisdicción voluntaria ni mediación
26	24	-	0	no	Proceso contencioso-administrativo: no desarrollado en RTVE
26	25	-	0	no	Proceso social: no desarrollado en RTVE (sólo alusiones a la LRJS en temas de despido)
26	26	-	0	no	Derecho penal y compliance: no desarrollado en RTVE
26	27	temas/informacion/07-directiva-2018-1808.md;temas/produccion-asistencia/17-proteccion-de-datos.md;temas/informacion/02-union-europea.md	15	sí	Directiva de servicios audiovisuales y RGPD; informacion/02 son datos de actualidad, no sistema institucional; faltan primacía, efecto directo, TJUE, cuestión prejudicial, contratación, ayudas de Estado y DDHH
26	28	-	0	no	Función de asesoría jurídica en RTVA, integridad, conflictos de intereses y canal interno: nada en RTVE
26	29	temas/prl/prl-especifico.md;temas/enfermeria/20-equipos-de-proteccion-individual.md	80	sí	Derechos y obligaciones (arts. 14-29 LPRL), PVD, TME, in itinere y en misión, más EPI; riesgos específicos redactados para RTVE y no para RTVA/CSRTV; normas a 21-12-2022
38	1	temas/gestion/25-la-empresa-como-organizacion.md	10	no	Sólo organización, motivación y liderazgo en general; nada de planificación y supervisión de equipos preventivos
38	2	temas/enfermeria/13-estadistica-descriptiva-e-inferencial.md;temas/medicina/05-conceptos-basicos-y-accidente-de-trabajo.md	20	no	Índices de siniestralidad con fórmula; faltan elaboración de informes, memorias, partes de actividad e incidencias
38	3	-	0	no	Gestión de recursos propios y externos, turnos y continuidad del servicio: nada aprovechable
38	4	temas/general/08-ley-31-1995.md;temas/medicina/01-marco-europeo-y-espanol-de-la-prevencion.md;temas/medicina/02-el-reglamento-de-los-servicios-de-prevencion.md	90	sí	LPRL artículo por artículo, Directiva marco y RSP: principios, derechos y obligaciones; redacción de 21-12-2022
38	5	temas/general/08-ley-31-1995.md;temas/medicina/02-el-reglamento-de-los-servicios-de-prevencion.md	55	sí	Servicios de prevención, modalidades, SPP, delegados y Comité de Seguridad y Salud; falta la organización concreta de RTVA/CSRTV y la coordinación intercentros
38	6	temas/medicina/02-el-reglamento-de-los-servicios-de-prevencion.md;temas/general/08-ley-31-1995.md	60	sí	Evaluación de riesgos, plan de prevención y planificación de la actividad preventiva (RSP y art. 16 LPRL); poca metodología práctica y seguimiento de medidas
38	7	temas/prl/prl-especifico.md;temas/tese/17-seguridad-en-instalaciones-tecnicas.md;temas/teitse/14-seguridad-y-riesgo-electrico.md	55	sí	Altura, cargas, ruido, iluminación, riesgo eléctrico (RD 614/2001) y acometida de unidad móvil; faltan exteriores y climatología como riesgos audiovisuales
38	8	temas/medicina/11-lugares-de-trabajo-y-sindrome-del-edificio-enfermo.md;temas/prl/prl-especifico.md;temas/tese/17-seguridad-en-instalaciones-tecnicas.md	30	sí	Lugares de trabajo (RD 486/1997), oficinas, incendios y radiofrecuencia en instalaciones; no hay estudio por espacio (plató, control, taller, archivo, centro emisor)
38	9	temas/medicina/14-ergonomia-psicosociologia-y-pantallas-de-visualizacion.md;temas/medicina/16-carga-mental-teletrabajo-estres-y-trabajo-a-turnos.md;temas/enfermeria/21-uso-de-pantallas-de-visualizacion-de-datos.md;temas/enfermeria/23-esfuerzos-sostenidos-de-la-voz.md	85	sí	Pantallas, turnos y nocturnidad, estrés, carga mental y voz desarrollados; organización del trabajo menos
38	10	temas/enfermeria/15-exposicion-profesional-a-agentes-fisicos.md;temas/enfermeria/17-exposicion-profesional-a-agentes-quimicos.md;temas/medicina/13-higiene-industrial-agentes-quimicos-y-biologicos.md;temas/medicina/24-radiaciones-ionizantes-y-no-ionizantes.md;temas/medicina/11-lugares-de-trabajo-y-sindrome-del-edificio-enfermo.md	80	sí	Ruido, iluminación, radiaciones no ionizantes, ambiente térmico, agentes químicos con VLA y muestreo, calidad del aire y ventilación; enfoque en parte sanitario
38	11	temas/prl/prl-especifico.md	35	sí	Accidente in itinere y en misión y Plan de Seguridad Vial (NTP 1090-1091); faltan conducción profesional, fatiga, rutas y vehículos de empresa en detalle
38	12	temas/general/08-ley-31-1995.md	20	sí	Sólo el art. 24 LPRL; el RD 171/2004 se cita pero no se desarrolla; nada de producciones, eventos o centros compartidos
38	13	temas/prl/prl-especifico.md;temas/enfermeria/25-primeros-auxilios.md;temas/medicina/07-funciones-de-la-medicina-del-trabajo-y-primeros-auxilios.md;temas/general/08-ley-31-1995.md	70	sí	Art. 20 LPRL, Norma Básica de Autoprotección, incendios, proteger-avisar-socorrer, primeros auxilios; evacuación y simulacros tratados de pasada
38	14	temas/enfermeria/06-accidente-de-trabajo-y-enfermedad-profesional.md;temas/medicina/05-conceptos-basicos-y-accidente-de-trabajo.md;temas/medicina/06-la-enfermedad-profesional-y-su-cuadro.md;temas/enfermeria/13-estadistica-descriptiva-e-inferencial.md	80	sí	AT y EP, Delt@ y CEPROSS, causas e investigación, índices estadísticos; incidentes sin lesión poco tratados
38	15	temas/general/08-ley-31-1995.md	20	sí	Arts. 18 y 19 LPRL (información y formación); faltan diseño de acciones, registros, eficacia y cultura preventiva
38	16	temas/medicina/12-equipos-de-proteccion-individual-y-equipos-de-trabajo.md;temas/enfermeria/20-equipos-de-proteccion-individual.md;temas/enfermeria/02-las-cuatro-disciplinas-preventivas-y-la-senalizacion.md;temas/teitse/14-seguridad-y-riesgo-electrico.md	75	sí	RD 773/1997 y RD 1215/1997, señalización (RD 485/1997), cinco reglas de oro para trabajar sin tensión; consignación y mantenimiento de instalaciones solo parcial
38	17	temas/medicina/08-la-vigilancia-de-la-salud.md;temas/medicina/09-especialmente-sensibles-adaptacion-y-maternidad.md;temas/enfermeria/05-la-vigilancia-de-la-salud.md;temas/enfermeria/22-proteccion-de-la-maternidad-en-el-trabajo.md	85	sí	Vigilancia de la salud, adaptación y cambio de puesto, maternidad y lactancia, especialmente sensibles y discapacidad
38	18	temas/medicina/33-trastornos-mentales-burnout-acoso-y-violencia.md;temas/enfermeria/03-estres-desgaste-profesional-y-acoso.md;temas/general/06-igualdad.md;temas/produccion/16-aspectos-juridicos.md	65	sí	Acoso psicológico y sexual, violencia en el trabajo (NTP), burnout; el protocolo de actuación es el de RTVE y hay que sustituirlo por el de la RTVA
38	19	temas/prl/prl-especifico.md;temas/enfermeria/20-equipos-de-proteccion-individual.md	80	sí	Derechos y obligaciones, PVD, TME, in itinere y en misión, EPI; riesgos del puesto redactados para RTVE, no RTVA/CSRTV
39	1	temas/enfermeria/04-la-enfermera-del-trabajo-autonomia-del-paciente-y-proteccion-de-datos.md;temas/medicina/07-funciones-de-la-medicina-del-trabajo-y-primeros-auxilios.md	45	sí	Especialidad, áreas preventiva, asistencial, legal-pericial y docente-investigadora; no reproduce el programa formativo oficial y falta la función gestora
39	2	temas/general/08-ley-31-1995.md;temas/medicina/02-el-reglamento-de-los-servicios-de-prevencion.md;temas/medicina/07-funciones-de-la-medicina-del-trabajo-y-primeros-auxilios.md	85	sí	LPRL, RSP y RD 843/2011 como normativa sanitaria de los servicios de prevención
39	3	temas/medicina/02-el-reglamento-de-los-servicios-de-prevencion.md;temas/medicina/07-funciones-de-la-medicina-del-trabajo-y-primeros-auxilios.md	70	sí	Modalidades, SPP, especialidades, unidad básica sanitaria; falta la coordinación con RRHH y áreas técnicas
39	4	temas/enfermeria/05-la-vigilancia-de-la-salud.md;temas/medicina/08-la-vigilancia-de-la-salud.md	90	sí	Art. 22 LPRL: voluntariedad y excepciones, proporcionalidad, confidencialidad; consentimiento en medicina/03
39	5	temas/medicina/08-la-vigilancia-de-la-salud.md;temas/enfermeria/08-la-espirometria-en-los-examenes-de-salud-laboral.md;temas/enfermeria/10-tecnicas-y-procedimientos-en-enfermeria-del-trabajo.md	85	sí	Exámenes de salud en sus tres momentos, protocolos específicos, historia clínico-laboral, pruebas complementarias y aptitud
39	6	temas/medicina/08-la-vigilancia-de-la-salud.md;temas/medicina/09-especialmente-sensibles-adaptacion-y-maternidad.md	70	sí	Valoración de aptitud y adaptación o cambio de puesto; reincorporación y restricciones menos desarrolladas
39	7	temas/medicina/09-especialmente-sensibles-adaptacion-y-maternidad.md;temas/enfermeria/22-proteccion-de-la-maternidad-en-el-trabajo.md;temas/enfermeria/05-la-vigilancia-de-la-salud.md	65	sí	Especialmente sensibles, embarazo, lactancia y discapacidad; edad, enfermedad crónica y reincorporación tras IT prolongada poco desarrolladas
39	8	temas/prl/prl-especifico.md;temas/medicina/11-lugares-de-trabajo-y-sindrome-del-edificio-enfermo.md	25	sí	Riesgos por ocupación de RTVE y lugares de trabajo en general; no hay estudio por espacio audiovisual (plató, control, UM, centro emisor)
39	9	temas/enfermeria/21-uso-de-pantallas-de-visualizacion-de-datos.md;temas/enfermeria/19-trastornos-musculoesqueleticos.md;temas/medicina/15-carga-fisica-manipulacion-de-cargas-y-posturas-forzadas.md;temas/medicina/16-carga-mental-teletrabajo-estres-y-trabajo-a-turnos.md;temas/medicina/33-trastornos-mentales-burnout-acoso-y-violencia.md	90	sí	PVD, posturas, cargas, turnos, nocturnidad, carga mental, estrés y acoso
39	10	temas/enfermeria/15-exposicion-profesional-a-agentes-fisicos.md;temas/enfermeria/16-exposicion-profesional-a-agentes-biologicos.md;temas/enfermeria/17-exposicion-profesional-a-agentes-quimicos.md;temas/medicina/24-radiaciones-ionizantes-y-no-ionizantes.md;temas/teitse/14-seguridad-y-riesgo-electrico.md	85	sí	Ruido, vibraciones, radiaciones no ionizantes, térmico, iluminación, químicos, biológicos y riesgo eléctrico
39	11	temas/enfermeria/25-primeros-auxilios.md;temas/medicina/07-funciones-de-la-medicina-del-trabajo-y-primeros-auxilios.md	90	no	Valoración primaria y secundaria, RCP, DESA, hemorragias, quemaduras, traumatismos, síncopes y convulsiones, organización en la empresa
39	12	temas/enfermeria/06-accidente-de-trabajo-y-enfermedad-profesional.md;temas/medicina/05-conceptos-basicos-y-accidente-de-trabajo.md;temas/medicina/06-la-enfermedad-profesional-y-su-cuadro.md	85	sí	Concepto, notificación (Delt@, CEPROSS), investigación y cuadro de EP
39	13	temas/medicina/04-incapacidad-temporal-permanente-y-discapacidad.md;temas/gestion/22-seguridad-social.md	60	sí	IT: requisitos, duración, competencias de INSS, mutua y SPS, altas; faltan recaídas y seguimiento sanitario-laboral de la reincorporación
39	14	temas/enfermeria/07-promocion-de-la-salud-en-el-trabajo.md;temas/enfermeria/11-inmunizacion-en-el-ambito-laboral.md;temas/enfermeria/24-las-drogodependencias-en-el-medio-laboral.md;temas/medicina/17-patologia-por-toxicos-toxiinfecciones-y-adicciones.md	70	sí	Promoción de la salud, vacunación, tabaco, alcohol y drogas; prevención cardiovascular, salud mental, alimentación y actividad física tratadas de pasada
39	15	temas/enfermeria/12-demografia-e-indicadores-de-salud.md;temas/enfermeria/13-estadistica-descriptiva-e-inferencial.md;temas/enfermeria/14-epidemiologia.md;temas/medicina/10-epidemiologia-laboral-estadistica-y-promocion-de-la-salud.md	80	no	Indicadores, índices de siniestralidad, epidemiología y sistemas de información; memorias de salud laboral no tratadas
39	16	temas/medicina/02-el-reglamento-de-los-servicios-de-prevencion.md;temas/enfermeria/02-las-cuatro-disciplinas-preventivas-y-la-senalizacion.md	50	sí	Evaluación y planificación en el RSP y las cuatro disciplinas; la aportación sanitaria específica y el seguimiento de eficacia poco tratados
39	17	temas/general/08-ley-31-1995.md;temas/medicina/02-el-reglamento-de-los-servicios-de-prevencion.md;temas/medicina/08-la-vigilancia-de-la-salud.md	65	sí	Delegados y Comité de Seguridad y Salud, mutuas, Inspección, confidencialidad y acceso a conclusiones; coordinación con servicios públicos sanitarios en medicina/03
39	18	temas/prl/prl-especifico.md;temas/enfermeria/25-primeros-auxilios.md;temas/medicina/07-funciones-de-la-medicina-del-trabajo-y-primeros-auxilios.md	70	sí	Plan de autoprotección, emergencias, botiquín y caducidades, DESA; equipos de primera intervención y simulacros apenas
39	19	temas/enfermeria/04-la-enfermera-del-trabajo-autonomia-del-paciente-y-proteccion-de-datos.md;temas/medicina/03-autonomia-del-paciente-y-documentacion-clinica.md;temas/produccion-asistencia/17-proteccion-de-datos.md	50	sí	Ley 41/2002, datos de salud, consentimiento, intimidad; faltan deontología, independencia, imparcialidad y calidad asistencial
39	20	temas/general/06-igualdad.md;temas/enfermeria/22-proteccion-de-la-maternidad-en-el-trabajo.md;temas/medicina/09-especialmente-sensibles-adaptacion-y-maternidad.md	40	sí	Embarazo, lactancia, discapacidad y ajustes razonables; el plan de igualdad es el de RTVE; faltan vigilancia con enfoque de género y violencia de género
39	21	temas/prl/prl-especifico.md;temas/enfermeria/20-equipos-de-proteccion-individual.md	80	sí	Derechos y obligaciones, PVD, TME, in itinere y en misión, EPI; riesgos del puesto redactados para RTVE, no RTVA/CSRTV
40	1	temas/general/07-ley-13-2022.md	85	sí	Capítulo III del Título VI de la LGCA: obra europea, definiciones, cuotas, financiación anticipada (6 % servicio público, 70 % independientes); texto inicial
40	2	temas/general/07-ley-13-2022.md	15	sí	Sólo definiciones de película cinematográfica, obra audiovisual europea y productor independiente de la LGCA; la Ley 55/2007 del Cine y su desarrollo no están
40	3	temas/general/07-ley-13-2022.md	15	sí	Obligación de financiación anticipada y su cómputo; nada del procedimiento de convocatoria (fases, publicidad, concurrencia, valoración, resolución)
40	4	-	0	no	Gestión jurídico-técnica de convocatorias audiovisuales: nada en RTVE
40	5	temas/general/07-ley-13-2022.md	10	sí	Sólo la definición de productor independiente; faltan personalidad, representación, establecimiento UE/EEE, declaraciones responsables y obligaciones tributarias
40	6	temas/produccion/03-escaleta-guion-desglose.md;temas/realizacion/02-el-guion.md	45	no	Sinopsis y variantes, biblia, escaleta, guion literario y técnico, story board; faltan memoria de dirección y producción, dossier y materiales de presentación
40	7	temas/produccion-asistencia/02-propiedad-intelectual.md;temas/diseno-grafico/13-legislacion-y-derechos-de-autor.md	30	sí	Transmisión de derechos y presunción de cesión al productor, derechos de fonogramas y de imagen; faltan opción sobre obra preexistente, archivo, cadena de titularidad y garantías
40	8	temas/produccion/05-equipos-humanos.md;temas/produccion/01-la-produccion.md	20	no	Función del productor ejecutivo y fases de producción en televisión, no la del productor ejecutivo cinematográfico en financiación, explotación y entrega
40	9	-	0	no	Desarrollo y packaging de proyectos: nada en RTVE
40	10	temas/produccion/14-el-presupuesto.md	30	no	Estructura por capítulos, postproducción, gastos generales, imprevistos, control de desviaciones; faltan modelo ICAA, above/below the line e inversión territorial
40	11	-	0	no	Plan de financiación y cierre financiero: nada en RTVE
40	12	temas/produccion/01-la-produccion.md;temas/produccion/14-el-presupuesto.md;temas/produccion-asistencia/05-localizacion.md	30	no	Plan de trabajo, localizaciones y seguros de producción; faltan permisos, entregas, estreno, distribución y comercialización
40	13	-	0	no	Ecosistema audiovisual andaluz: nada en RTVE
40	14	-	0	no	Criterios de valoración de proyectos: nada en RTVE
40	15	temas/general/07-ley-13-2022.md;temas/gestion/27-produccion-en-television.md	15	sí	Servicio público y contrato-programa en la LGCA, programación y audiencia; nada del contrato-programa de la RTVA ni de la idoneidad de proyectos
40	16	temas/produccion-asistencia/02-propiedad-intelectual.md;temas/general/07-ley-13-2022.md	15	sí	Derechos de explotación (comunicación pública, puesta a disposición) y servicios lineales y a petición; faltan ventanas, exclusividad y retornos de explotación
40	17	temas/produccion/16-aspectos-juridicos.md;temas/produccion-asistencia/02-propiedad-intelectual.md	15	sí	Contrato de producción con cláusula arbitral y cesión de derechos; faltan coproducción, preventa, licencia, distribución, ventas internacionales y entregables
40	18	-	0	no	Seguimiento de proyectos seleccionados: nada en RTVE
40	19	temas/general/07-ley-13-2022.md;temas/general/06-igualdad.md;temas/informacion/04-codigo-menores.md	30	sí	Accesibilidad y protección de menores de la LGCA, igualdad y código de menores de RTVE; faltan sostenibilidad, buenas prácticas e innovación en cine
40	20	temas/prl/prl-especifico.md;temas/enfermeria/20-equipos-de-proteccion-individual.md	80	sí	Derechos y obligaciones, PVD, TME, in itinere y en misión, EPI; riesgos del puesto redactados para RTVE, no RTVA/CSRTV
