puesto	tema	rtve	pct	actualizar	nota
36	9	temas/tecnica-informatica/04-internet-origen-servicios-y-protocolos-seguros.md;temas/tecnica-informatica/03-protocolos-tcp-ip-conmutacion-y-encaminamiento.md;temas/tese/12-comunicaciones-y-redes.md	25	no	Protocolos de correo, SNMP, Directorio Activo y KVM sobre IP; faltan servidores de correo, gestión de dispositivos y monitorización de tráfico
36	10	temas/tecnica-informatica/20-seguridad-de-la-informacion-iso-27000-e-itil.md	5	no	Sólo gestión de incidentes ITIL; falta la infraestructura física del CPD
36	11	temas/tecnica-informatica/20-seguridad-de-la-informacion-iso-27000-e-itil.md;temas/tecnica-informatica/21-la-seguridad-en-redes.md;temas/tecnica-informatica/04-internet-origen-servicios-y-protocolos-seguros.md;temas/gestion-administrativa/08-ofimatica.md;temas/ing-sup-teleco/25-seguridad-en-tecnologias-de-la-informacion.md	35	no	Propiedades, amenazas, cripto, TLS y certificados, líneas de defensa física/lógica; faltan firma digital, herramientas, gestión de incidentes y forense
36	12	temas/tecnica-informatica/21-la-seguridad-en-redes.md;temas/tecnica-informatica/16-sistemas-operativos-personales.md	35	no	DMZ, cortafuegos, WAF y VPN, UAC y BitLocker en el puesto; faltan gestión de identidades, registro de eventos y respuesta a incidentes
36	13	temas/tecnica-informatica/21-la-seguridad-en-redes.md;temas/tecnica-informatica/20-seguridad-de-la-informacion-iso-27000-e-itil.md;temas/gestion-administrativa/08-ofimatica.md	25	no	Ataques web (SQLi, XSS, CSRF, DoS), malware y cripto simétrica/asimétrica; faltan hash, desarrollo seguro, pentest, auditoría técnica y gestión de vulnerabilidades
36	14	temas/tecnica-informatica/23-el-esquema-nacional-de-seguridad.md;temas/ing-sup-teleco/25-seguridad-en-tecnologias-de-la-informacion.md;temas/ing-tec-teleco/18-seguridad-de-la-informacion.md	45	sí	ENS (objeto, dimensiones, categorías, principios, arts. 5, 9 y 11) y gestión de riesgos; faltan herramientas y cumplimiento; ENS a 21-12-2022
36	15	temas/tecnica-informatica/23-el-esquema-nacional-de-seguridad.md	5	sí	Sólo la auditoría de certificación del ENS; falta la auditoría informática
36	16	temas/ing-tec-teleco/10-sistemas-de-redaccion-digital.md;temas/ing-sup-teleco/14-sistemas-de-redaccion-e-informativos.md;temas/ing-sup-teleco/18-almacenamiento-de-datos-y-servidores.md;temas/tecnica-informatica/19-sistemas-de-produccion-digital-audiovisual.md;temas/ing-sup-teleco/19-produccion-audiovisual-sobre-infraestructura-ip.md	55	no	Ingesta, MAM, newsroom, automatización, transcodificación y flujos ST 2110; faltan PAM y APIs
36	17	temas/tecnica-informatica/20-seguridad-de-la-informacion-iso-27000-e-itil.md;temas/ing-sup-teleco/25-seguridad-en-tecnologias-de-la-informacion.md	35	no	ITIL v3/v4 y operación de sistemas críticos de emisión; faltan monitorización, planificación de trabajos y SLA
36	18	temas/tecnica-informatica/06-programacion-orientada-a-objetos-y-frameworks.md;temas/tecnica-informatica/13-otros-lenguajes-c-java-y-python.md;temas/tecnica-informatica/10-tecnologias-xml.md;temas/tecnica-informatica/08-desarrollo-de-aplicaciones-web-y-programacion-de-scripts.md;temas/gestion-administrativa/08-ofimatica.md	35	no	Paradigmas y lenguajes, XML/HTML, JavaScript y libre frente a propietario; faltan SGML, licencias, protección jurídica del software y DRM
36	19	temas/tecnica-informatica/22-proteccion-de-datos-personales.md;temas/ing-tec-teleco/19-proteccion-de-datos-personales.md;temas/documentacion/04-inteligencia-artificial.md	20	sí	Protección de datos y privacidad desde el diseño, IA aplicada a archivo; faltan cloud, contratación, soberanía, reversibilidad y riesgos de la IA; normas a 21-12-2022
36	20	temas/tecnica-informatica/07-metrica-v3-metodologias-agiles-y-scrum.md;temas/ing-tec-teleco/16-ingenieria-de-implantacion.md	25	no	Métrica V3 (viabilidad), Scrum y fases/pruebas de aceptación de un proyecto; faltan riesgos, presupuestación y control de costes
36	21	temas/prl/prl-especifico.md;temas/enfermeria/20-equipos-de-proteccion-individual.md	75	sí	PRL: derechos y obligaciones (LPRL art. 14-29), PVD, TME y accidente in itinere/en misión en prl-especifico, EPI en enfermería 20; falta lo específico del puesto en RTVA/CSRTV; redacción 21-12-2022
