puesto	tema	rtve	pct	actualizar	nota
31	7	temas/sonido/06-senales-de-contribucion.md;temas/sonido/12-el-sonido-en-la-radio-y-la-television.md;temas/sonido/05-microfonos-soportes-y-accesorios.md;temas/gestion/27-produccion-en-television.md	55	no	N-1, RDSI, IP, códecs, híbrido, estudio de radio, micrófonos, podcast y streaming; falta la mesa
31	8	temas/sonido/12-el-sonido-en-la-radio-y-la-television.md;temas/sonido/07-mezcla-y-tratamiento-del-sonido.md;temas/sonido/14-medicion-y-sonoridad.md	25	no	Autocontrol, dinámica y medición de niveles; nada de cuñas, ráfagas ni continuidad
31	9	temas/informacion/06-manual-de-estilo.md;temas/informacion/10-carta-etica-fip.md;temas/informacion/08-resolucion-parlamento-europeo.md;temas/realizacion-tv/06-la-television.md	35	sí	Manual de estilo de RTVE, veracidad y rectificación (FIP), desinformación, VerificaRTVE; falta el Libro de estilo de la RTVA
31	10	temas/produccion-asistencia/02-propiedad-intelectual.md;temas/produccion/02-propiedad-intelectual.md;temas/documentacion/02-documentacion-y-tecnologias.md	45	sí	LPI a 2022 con obras radiofónicas, fonogramas e ISWC; faltan los derechos de imagen y voz
31	11	temas/gestion/27-produccion-en-television.md;temas/produccion/04-generos-y-formatos.md;temas/realizacion/18-canales-online.md;temas/realizacion-tv/21-produccion-y-realizacion-online-transmedia.md	30	no	Podcast, contenidos web, canales online y transmedia; faltan la videorradio y la participación interactiva
31	12	temas/informacion/04-codigo-menores.md;temas/general/06-igualdad.md;temas/informacion/06-manual-de-estilo.md;temas/general/07-ley-13-2022.md	45	sí	Código de menores y Manual de estilo de RTVE, Guía de igualdad y lenguaje, Ley 13/2022; poco sobre colectivos vulnerables
31	13	temas/produccion/14-el-presupuesto.md;temas/produccion/08-produccion-en-exteriores.md	35	no	Presupuesto y logística de exteriores en TV; falta la coordinación técnica en radio
31	14	temas/sonido/12-el-sonido-en-la-radio-y-la-television.md;temas/realizacion/17-la-asistencia-en-plato-regiduria.md	15	no	Eventos no controlables y fallos en plató; nada sobre la escaleta y la comunicación interna en radio
31	15	temas/realizacion-tv/10-funciones-del-realizador.md;temas/produccion/05-equipos-humanos.md	15	no	Puestos y cadena de mando en televisión; nada de los centros territoriales ni de la radio
31	16	temas/gestion/27-produccion-en-television.md;temas/produccion/04-generos-y-formatos.md	30	no	Audímetros, EGM, rating, share, métricas web; falta la audiencia radiofónica y la mejora de contenidos
31	17	temas/informacion/10-carta-etica-fip.md	35	no	Carta ética de la FIP entera (independencia, conflicto de intereses, rectificación); faltan el Estatuto Profesional, el Libro de estilo y el Defensor de la RTVA
31	18	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md	65	sí	Derechos y obligaciones, PVD, TME, in itinere y en misión, EPI, a 21-12-2022; faltan los riesgos propios del puesto en RTVA/CSRTV
32	1	temas/produccion/01-la-produccion.md;temas/gestion/27-produccion-en-television.md;temas/produccion-asistencia/01-la-produccion.md	60	no	Fases, modalidades (interna, mixta, ajena), equipo de producción; faltan la radio y las plataformas digitales
32	2	temas/produccion/05-equipos-humanos.md;temas/realizacion-tv/10-funciones-del-realizador.md	15	sí	Productor ejecutivo y funciones del productor en general; nada del puesto en RTVA/CSRTV
32	3	temas/produccion/01-la-produccion.md;temas/produccion-asistencia/06-plan-y-orden-de-trabajo.md;temas/realizacion/03-organizacion-de-la-produccion.md	45	no	Plan de trabajo, PERT, cronograma y cadena de documentos; faltan riesgos y seguimiento del proyecto
32	4	temas/produccion/14-el-presupuesto.md;temas/gestion/17-costes-de-produccion.md;temas/gestion/21-planificacion-y-control.md	70	no	Presupuesto previo y ejecutado, capítulos, desviaciones, imputación, facturación y costes; el cierre presupuestario queda breve
32	5	temas/produccion/05-equipos-humanos.md;temas/produccion/14-el-presupuesto.md;temas/gestion/06-tiempo-de-trabajo.md	25	sí	Dimensionar y convocar, dietas del convenio de RTVE (norma distinta), jornada del Estatuto de los Trabajadores; falta la normativa interna de la RTVA
32	6	temas/produccion/06-captacion-de-imagen-y-sonido.md;temas/produccion/07-el-estudio-de-television.md;temas/produccion/09-escenografia-e-iluminacion.md;temas/produccion/11-tratamiento-de-imagen-y-sonido.md;temas/produccion/12-transporte-de-la-senal.md;temas/produccion/13-control-central.md;temas/realizacion/12-las-unidades-moviles.md	70	no	Estudios, controles, UM, cámaras, sonido, luz, enlaces, posproducción, grafismo y continuidad; faltan el archivo y los sistemas digitales
32	7	temas/produccion/07-el-estudio-de-television.md;temas/realizacion/17-la-asistencia-en-plato-regiduria.md;temas/realizacion-tv/18-produccion-de-programas-directos-y-grabados.md	45	no	Estudio, controles, dotación, automatización, regiduría; faltan público e invitados
32	8	temas/produccion/08-produccion-en-exteriores.md;temas/produccion/12-transporte-de-la-senal.md;temas/realizacion/14-la-retransmision.md;temas/realizacion-tv/18-produccion-de-programas-directos-y-grabados.md	55	no	Localización, permisos, dron, compound, enlaces y retransmisión; faltan la seguridad y la coordinación institucional
32	9	temas/produccion/06-captacion-de-imagen-y-sonido.md;temas/produccion/04-generos-y-formatos.md;temas/gestion/27-produccion-en-television.md;temas/realizacion/18-canales-online.md	40	no	Captación, contenidos web, podcast, streaming y canales online; falta la adaptación de recursos por formato
32	10	temas/produccion/16-aspectos-juridicos.md;temas/produccion/14-el-presupuesto.md	30	sí	Contrato menor, subcontratación y arbitraje en la LCSP a 2022; faltan los principios de la LCSP y las prescripciones
32	11	temas/produccion/02-propiedad-intelectual.md;temas/produccion-asistencia/02-propiedad-intelectual.md;temas/produccion/16-aspectos-juridicos.md;temas/informacion/04-codigo-menores.md	60	sí	LPI a 2022, presunción de cesión, cesiones de imagen y menores; falta el derecho de imagen desarrollado
32	12	temas/produccion/01-la-produccion.md;temas/produccion-asistencia/06-plan-y-orden-de-trabajo.md	30	no	Plan, orden y parte de trabajo; faltan expedientes, contratos y cierres de producción
32	13	temas/general/06-igualdad.md;temas/general/07-ley-13-2022.md;temas/informacion/04-codigo-menores.md;temas/general/08-ley-31-1995.md	25	sí	Igualdad de RTVE, accesibilidad de la Ley 13/2022, menores, coordinación de actividades (art. 24); falta la planificación preventiva de público y emergencias
32	14	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md;temas/produccion/16-aspectos-juridicos.md	50	sí	Coordinación de actividades, riesgo eléctrico, cargas, altura, incendios, emergencias, in itinere, mobbing, a 2022; faltan aglomeraciones, climatología, turnos y estrés
32	15	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md	65	sí	Derechos y obligaciones, PVD, TME, in itinere y en misión, EPI, a 21-12-2022; faltan los riesgos propios del puesto en RTVA/CSRTV
34	1	temas/general/01-constitucion-espanola.md;temas/informacion/10-carta-etica-fip.md;temas/informacion/06-manual-de-estilo.md;temas/documentacion/03-internet.md	35	sí	Art. 20 CE, secreto profesional y cláusula de conciencia, intimidad en el Manual de RTVE; faltan las LO 1/1982 y 2/1984 desarrolladas
34	2	temas/general/07-ley-13-2022.md	10	sí	Sólo la Ley 13/2022 (servicio público y ámbito autonómico); nada de la Ley 18/2007, la Ley 10/2018 ni la Carta de la RTVA
34	3	temas/realizacion-tv/10-funciones-del-realizador.md;temas/realizacion/02-el-guion.md;temas/produccion/03-escaleta-guion-desglose.md	15	sí	Puestos de un informativo, iNews y escaleta de noticias; nada de la mesa de redacción ni de la organización de la RTVA
34	4	temas/informacion/10-carta-etica-fip.md;temas/informacion/08-resolucion-parlamento-europeo.md;temas/realizacion-tv/06-la-television.md;temas/informacion/06-manual-de-estilo.md	25	no	Deberes de verdad (FIP), desinformación, VerificaRTVE; falta una tipología de fuentes y la verificación de imágenes
34	5	temas/realizacion-tv/07-generos-y-formatos.md;temas/realizacion/01-generos-y-formatos.md	30	no	Noticia, crónica, reportaje, entrevista, debate y magazine en TV; faltan radio, entornos digitales, tertulia y narración deportiva
34	6	temas/produccion/15-organismos.md;temas/produccion-asistencia/15-organismos.md	30	no	FORTA (creación, miembros, funciones) y UTECA; faltan los grupos públicos y privados de comunicación
34	7	temas/informacion/06-manual-de-estilo.md;temas/realizacion/02-el-guion.md	10	no	In situ y rótulos del Manual de RTVE, guion en iNews; nada de la estructura de la pieza (entradilla, off, totales, colas)
34	8	temas/informacion/06-manual-de-estilo.md;temas/sonido/12-el-sonido-en-la-radio-y-la-television.md	5	no	Sólo el capítulo de RNE del manual y el sonido de radio; nada de redacción radiofónica
34	9	temas/produccion-asistencia/12-el-estudio.md	5	no	Sólo qué es el teleprompter; nada de locución
34	10	temas/sonido/12-el-sonido-en-la-radio-y-la-television.md;temas/produccion/12-transporte-de-la-senal.md	5	no	Técnica de eventos no controlables y enlaces; nada de redacción en directo
34	11	temas/general/06-igualdad.md;temas/informacion/06-manual-de-estilo.md;temas/informacion/04-codigo-menores.md	35	sí	Tratamiento de la violencia contra las mujeres en la Guía de RTVE, menores, mapa de cuestiones sensibles; nada de la normativa andaluza
34	12	temas/general/04-ley-8-2009.md	5	sí	Sólo la mención de los debates electorales de la LOREG como obligación de RTVE
34	13	temas/informacion/01-actualidad.md;temas/informacion/03-instituciones.md;temas/documentacion/06-cultura-y-actualidad.md	15	sí	Actualidad nacional e internacional, ya fechada; nada de Andalucía
34	14	temas/informacion/06-manual-de-estilo.md;temas/realizacion/18-canales-online.md;temas/general/07-ley-13-2022.md	20	sí	Medios interactivos de RTVE, canales online y plataformas en la Ley 13/2022; faltan SEO y la normativa de servicios digitales
34	15	temas/gestion/29-estadistica-descriptiva.md	10	no	Sólo estadística descriptiva; nada de acceso a la información pública ni de periodismo de datos
34	16	temas/produccion-asistencia/17-proteccion-de-datos.md;temas/produccion/16-aspectos-juridicos.md	50	sí	RGPD y LOPDGDD a 2022, categorías especiales, menores, consentimiento, grabación en la calle; falta la ponderación con la libertad de información
34	17	temas/general/07-ley-13-2022.md;temas/general/06-igualdad.md;temas/informacion/04-codigo-menores.md	45	sí	Accesibilidad (subtitulado, audiodescripción) y menores en la Ley 13/2022, lenguaje de la Guía de RTVE; falta la normativa de igualdad
34	18	temas/informacion/10-carta-etica-fip.md	35	no	Carta ética de la FIP entera; faltan el Estatuto Profesional, el Libro de estilo y el Defensor de la RTVA
34	19	temas/documentacion/04-inteligencia-artificial.md	10	no	Transcripción, habla y NLP; nada de usos periodísticos, riesgos ni marco legal europeo
34	20	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md	65	sí	Derechos y obligaciones, PVD, TME, in itinere y en misión, EPI, a 21-12-2022; faltan los riesgos propios del puesto en RTVA/CSRTV
