puesto	tema	rtve	pct	actualizar	nota
8	11	temas/montaje-equipos/03-camaras-tipos-y-manejo.md;temas/montaje-equipos/10-asistencia-a-la-operacion-de-camara.md;temas/informacion-grafica/11-teoria-de-la-informacion-audiovisual.md	50	no	Transporte y montaje seguro de cámara, lista de comprobación, verificación y parte de averías; mantenimiento básico escaso
8	12	temas/informacion/06-manual-de-estilo.md;temas/informacion/04-codigo-menores.md;temas/produccion/16-aspectos-juridicos.md	45	sí	Intimidad y propia imagen, víctimas, lugares públicos, menores y grabación en espacio público, pero vía Manual de Estilo y Código de menores de RTVE; falta el marco propio de la RTVA y la LO 1/1982 explicada
8	13	temas/informacion-grafica/09-envios-directos-y-robotizadas.md;temas/realizacion/16-realidad-aumentada-y-produccion-online.md	60	no	Mochila de agregación, conexiones, enlaces, retardo y streaming; señales IP y coordinación con control apenas
8	14	temas/prl/prl-especifico.md;temas/medicina/25-vibraciones-aire-comprimido-calor-y-frio.md;temas/informacion-grafica/11-teoria-de-la-informacion-audiovisual.md	50	sí	Cargas, altura, accidente en misión y seguridad vial, calor y frío, seguridad en manifestaciones; trabajo nocturno y aglomeraciones apenas; normas al 21-12-2022
8	15	temas/informacion-grafica/10-lenguaje-audiovisual.md;temas/informacion-grafica/05-soportes-y-estabilizacion.md;temas/realizacion/06-lenguaje-tecnico-y-narrativo.md	40	no	Recursos narrativos, estabilización y una cámara frente a multicámara; cámara lenta y time lapse sólo mencionados
8	16	temas/general/07-ley-13-2022.md	10	no	Sólo el art. 7 (imagen de personas con discapacidad) y la accesibilidad de la Ley 13/2022; nada de representación visual en la práctica de cámara
8	17	temas/prl/prl-especifico.md;temas/medicina/12-equipos-de-proteccion-individual-y-equipos-de-trabajo.md;temas/general/08-ley-31-1995.md	70	sí	Derechos y obligaciones, PVD, TME, in itinere y en misión, EPI; faltan los riesgos del puesto en RTVA/CSRTV; normas al 21-12-2022
9	1	temas/produccion/05-equipos-humanos.md;temas/realizacion/11-el-estudio-controles-y-plato.md	10	no	Sólo la cadena director de fotografía-gaffer-eléctricos y el control de iluminación; nada de fases de montaje ni de reparto de tareas
9	2	temas/realizacion/08-la-iluminacion.md;temas/realizacion-tv/16-la-iluminacion.md;temas/tese/11-control-de-iluminacion-escenica.md;temas/produccion-asistencia/09-escenografia-e-iluminacion.md;temas/informacion-grafica/07-la-iluminacion-en-eng.md	65	no	Fresnel, LED, HMI, fluorescencia, recortes, robotizados, accesorios y ceferino; cicloramas y soportes de plató poco
9	3	temas/realizacion/04-decorados-planos-y-perspectivas.md;temas/realizacion/08-la-iluminacion.md	15	no	Plano de luces mencionado y posiciones del esquema de tres puntos; nada de tiros, alturas, distancias ni cobertura
9	4	temas/tese/11-control-de-iluminacion-escenica.md	5	no	Sólo canales y direccionamiento DMX; nada de hojas de actuación, asignación de circuitos ni partes
9	5	-	0	no	Ningún tema de RTVE desarrolla el montaje y la supervisión de equipos de iluminación
9	6	temas/teitse/01-fundamentos-de-electricidad-y-medida.md;temas/teitse/03-dispositivos-de-proteccion-y-maniobra.md;temas/teitse/05-calculo-de-lineas-longitudes-y-secciones.md;temas/teitse/07-instalaciones-electricas-de-interior.md;temas/tese/11-control-de-iluminacion-escenica.md;temas/tese/17-seguridad-en-instalaciones-tecnicas.md	60	sí	Potencias, fases, equilibrado, protecciones, dimmers y conectores industriales; REBT al 21-12-2022 y sin aplicación al montaje de iluminación
9	7	temas/montaje-equipos/09-montaje-en-estudios-y-exteriores.md;temas/prl/prl-especifico.md	15	sí	Lingas y accesorios de elevación (RD 1215/1997) y plataformas elevadoras; nada de parrillas, trusses, pantógrafos, motores ni reparto de cargas
9	8	temas/tese/11-control-de-iluminacion-escenica.md;temas/ing-sup-teleco/12-produccion-sonido-iluminacion-medida-y-auxiliares.md	40	no	Consola, DMX, universos, direccionamiento y regulación; memorias, cues y efectos apenas; nada de coordinación con el programa
9	9	temas/realizacion/08-la-iluminacion.md;temas/realizacion-tv/16-la-iluminacion.md	20	no	Luz de plató multicámara, contraste de informativos y claves por género; nada por formato (debates, musicales, público)
9	10	temas/realizacion/08-la-iluminacion.md;temas/teitse/11-grupos-electrogenos.md;temas/tese/17-seguridad-en-instalaciones-tecnicas.md	25	sí	Interior/exterior, grupos electrógenos (enfoque de instalación fija) y acometida de UM; falta planificación operativa, cableado, accesos y contingencias
9	11	temas/tese/11-control-de-iluminacion-escenica.md	15	no	Tabla de averías del control DMX y dimmers; nada de revisión de aparatos, lámparas, cables ni inventario
9	12	-	0	no	No hay tema de RTVE sobre órdenes de trabajo, partes y escalado de incidencias en iluminación
9	13	temas/tese/11-control-de-iluminacion-escenica.md;temas/ing-sup-teleco/12-produccion-sonido-iluminacion-medida-y-auxiliares.md	15	no	Ventajas de consumo y calor del LED; nada de vida útil, sostenibilidad ni gestión de residuos
9	14	temas/prl/prl-especifico.md;temas/medicina/12-equipos-de-proteccion-individual-y-equipos-de-trabajo.md;temas/medicina/25-vibraciones-aire-comprimido-calor-y-frio.md;temas/teitse/14-seguridad-y-riesgo-electrico.md	70	sí	Derechos, PVD, TME, cargas, altura, calor, riesgo eléctrico, in itinere y EPI; faltan los riesgos del puesto en RTVA/CSRTV; normas al 21-12-2022
14	1	temas/teitse/01-fundamentos-de-electricidad-y-medida.md;temas/teitse/05-calculo-de-lineas-longitudes-y-secciones.md;temas/teitse/07-instalaciones-electricas-de-interior.md	85	sí	Ohm, potencias, energía, CA, factor de potencia, caída de tensión y equilibrado de cargas desarrollados; REBT al 21-12-2022
14	2	temas/teitse/06-instalaciones-de-enlace-y-centros-de-transformacion.md;temas/teitse/07-instalaciones-electricas-de-interior.md;temas/tese/17-seguridad-en-instalaciones-tecnicas.md;temas/montaje-equipos/09-montaje-en-estudios-y-exteriores.md	40	sí	Acometidas, instalación interior y lo que añade una casa audiovisual, acometida de UM con conectores industriales; faltan instalaciones temporales de iluminación
14	3	temas/teitse/03-dispositivos-de-proteccion-y-maniobra.md;temas/teitse/04-materiales-electricos-cables-corte-y-envolventes.md	85	sí	Magnetotérmico, diferencial, fusibles, seccionadores, contactores, selectividad y sobretensiones; REBT al 21-12-2022
14	4	temas/teitse/04-materiales-electricos-cables-corte-y-envolventes.md;temas/teitse/05-calculo-de-lineas-longitudes-y-secciones.md;temas/tese/17-seguridad-en-instalaciones-tecnicas.md	45	sí	Designación de cables, secciones, canalizaciones y conectores industriales; faltan mangueras, enrollado, tendido y protección mecánica en plató
14	5	temas/teitse/01-fundamentos-de-electricidad-y-medida.md;temas/teitse/05-calculo-de-lineas-longitudes-y-secciones.md;temas/teitse/07-instalaciones-electricas-de-interior.md	45	sí	Cálculo de corrientes, fases, líneas y equilibrado; sin aplicación a montajes de iluminación ni coordinación con producción
14	6	temas/tese/11-control-de-iluminacion-escenica.md;temas/ing-sup-teleco/12-produccion-sonido-iluminacion-medida-y-auxiliares.md	65	no	Principio del dimmer, recorte de fase y armónicos, LED en línea no regulada con datos, parpadeo y diagnóstico
14	7	temas/realizacion/08-la-iluminacion.md;temas/tese/11-control-de-iluminacion-escenica.md;temas/produccion-asistencia/09-escenografia-e-iluminacion.md	25	no	Tipos de aparato y LED; requisitos eléctricos, balastos y drivers sólo mencionados; nada de instalación y mantenimiento
14	8	temas/teitse/11-grupos-electrogenos.md	55	sí	Partes, emplazamiento, ruido, régimen, secuencia y mantenimiento del grupo, pero pensado para instalación fija de una casa que emite; falta uso en exteriores
14	9	temas/teitse/03-dispositivos-de-proteccion-y-maniobra.md;temas/teitse/09-mantenimiento-medida-y-tomas-de-tierra.md;temas/teitse/14-seguridad-y-riesgo-electrico.md;temas/tese/17-seguridad-en-instalaciones-tecnicas.md	70	sí	Puesta a tierra, equipotencialidad, contactos directos e indirectos, medida de tierras y aislamiento; humedad y exteriores poco
14	10	temas/teitse/14-seguridad-y-riesgo-electrico.md;temas/montaje-equipos/09-montaje-en-estudios-y-exteriores.md;temas/tese/17-seguridad-en-instalaciones-tecnicas.md	25	sí	Cinco reglas de oro y exigencias de montaje en baja tensión; nada del orden de montaje y retirada de un sistema de iluminación
14	11	temas/teitse/09-mantenimiento-medida-y-tomas-de-tierra.md;temas/tese/11-control-de-iluminacion-escenica.md	25	sí	Mantenimiento e inspecciones de instalaciones y averías del control de luz; nada de revisión de cables, lámparas ni inventario
14	12	temas/teitse/13-planimetria-y-documentacion.md;temas/realizacion/04-decorados-planos-y-perspectivas.md	20	sí	Planimetría y documentación eléctrica y el plano de luces citado; nada de hojas de iluminación
14	13	temas/produccion/05-equipos-humanos.md;temas/realizacion/11-el-estudio-controles-y-plato.md	15	no	Cadena director de fotografía-gaffer-best boy-eléctricos; sin flujos de trabajo del área
14	14	temas/prl/prl-especifico.md;temas/medicina/12-equipos-de-proteccion-individual-y-equipos-de-trabajo.md;temas/teitse/14-seguridad-y-riesgo-electrico.md;temas/general/08-ley-31-1995.md	70	sí	Derechos, PVD, TME, in itinere y EPI, más riesgo eléctrico; faltan los riesgos del puesto en RTVA/CSRTV; normas al 21-12-2022
16	1	temas/realizacion/08-la-iluminacion.md;temas/realizacion-tv/16-la-iluminacion.md;temas/informacion-grafica/01-luz-color-y-percepcion.md	80	no	Intensidad, dirección, dureza y difusión, contraste, temperatura de color, sombras y modelado; brillo y cobertura menos
16	2	temas/informacion-grafica/07-la-iluminacion-en-eng.md;temas/realizacion/08-la-iluminacion.md;temas/informacion-grafica/08-control-de-camara-y-ajuste.md;temas/informacion-grafica/01-luz-color-y-percepcion.md	85	no	Kelvin, mired, CTO/CTB, IRC/TLCI, balance de blancos, mezcla de fuentes y dominante verde
16	3	temas/realizacion-tv/16-la-iluminacion.md;temas/produccion/09-escenografia-e-iluminacion.md;temas/informacion-grafica/07-la-iluminacion-en-eng.md;temas/imagen-personal/06-terminologia-tecnica-en-medios-audiovisuales-y-escenicos.md	75	sí	Lux, candela, luminancia, incidente/reflejada, espotómetro, TTL, contraste en pasos y termocolorímetro; unidades por RD 2032/2009 al 21-12-2022
16	4	temas/realizacion/08-la-iluminacion.md;temas/realizacion-tv/16-la-iluminacion.md;temas/tese/11-control-de-iluminacion-escenica.md;temas/informacion-grafica/07-la-iluminacion-en-eng.md	60	no	Fresnel, LED, HMI, recortes, fluorescencia, softbox, robotizados, accesorios de control; cicloramas y operación práctica poco
16	5	temas/realizacion/08-la-iluminacion.md;temas/realizacion-tv/16-la-iluminacion.md;temas/informacion-grafica/07-la-iluminacion-en-eng.md;temas/realizacion/07-la-camara-accesorios-y-posibilidades.md	50	no	Exposición, contraste, confusión tonal y fondos, relación con diafragma y moiré; pieles, brillos y reflejos poco
16	6	temas/realizacion/08-la-iluminacion.md;temas/realizacion-tv/16-la-iluminacion.md	45	no	Flood/spot del fresnel, recorte, filtros, difusión y control de sombras; resolución de problemas puntuales no
16	7	temas/tese/11-control-de-iluminacion-escenica.md;temas/ing-sup-teleco/12-produccion-sonido-iluminacion-medida-y-auxiliares.md	40	no	Consola, DMX y estados de luz; operación durante programa, cues y coordinación con realización apenas
16	8	temas/realizacion/08-la-iluminacion.md;temas/realizacion-tv/16-la-iluminacion.md	20	no	Luz de plató multicámara y claves por género; sin desarrollo por formato
16	9	temas/realizacion/08-la-iluminacion.md;temas/informacion-grafica/07-la-iluminacion-en-eng.md;temas/teitse/11-grupos-electrogenos.md	45	no	Exterior se corrige: rebote, HMI, pulmón, continuidad del sol, interior con ventana; grupos sólo como instalación fija
16	10	temas/realizacion-tv/10-funciones-del-realizador.md	5	no	Sólo que iluminación recibe órdenes por intercomunicación; nada de ensayos ni cambios de escaleta
16	11	temas/produccion/05-equipos-humanos.md;temas/realizacion-tv/10-funciones-del-realizador.md;temas/realizacion/16-realidad-aumentada-y-produccion-online.md	15	no	Cadena de mando e iluminación de croma coordinada con el decorado virtual; sin desarrollo de la coordinación
16	12	temas/informacion-grafica/08-control-de-camara-y-ajuste.md;temas/produccion/09-escenografia-e-iluminacion.md;temas/informacion-grafica/07-la-iluminacion-en-eng.md	30	no	Ajuste por control de cámara, medición y filtrado; nada de perlas ni corrección en directo
16	13	temas/tese/11-control-de-iluminacion-escenica.md	15	no	Averías de control DMX y dimmers; nada de limpieza ni conservación de aparatos
16	14	temas/tese/11-control-de-iluminacion-escenica.md;temas/ing-sup-teleco/12-produccion-sonido-iluminacion-medida-y-auxiliares.md;temas/realizacion/16-realidad-aumentada-y-produccion-online.md;temas/produccion-asistencia/09-escenografia-e-iluminacion.md;temas/edicion-montaje/02-colorimetria.md	60	no	LED, DMX y Art-Net, robotizados, producción virtual, RA, seguimiento y HDR; eficiencia sólo de pasada
16	15	temas/prl/prl-especifico.md;temas/medicina/12-equipos-de-proteccion-individual-y-equipos-de-trabajo.md;temas/medicina/25-vibraciones-aire-comprimido-calor-y-frio.md;temas/teitse/14-seguridad-y-riesgo-electrico.md	70	sí	Derechos, PVD, TME, electricidad, calor, altura, in itinere y EPI; faltan los riesgos del puesto en RTVA/CSRTV; normas al 21-12-2022
17	1	temas/realizacion/08-la-iluminacion.md;temas/realizacion-tv/16-la-iluminacion.md	25	no	Qué decide la luz y estilos por clave; falta diseño por género, identidad visual y servicio público
17	2	temas/realizacion-tv/09-organizacion-de-la-produccion.md	10	no	Fases, desglose y plan de trabajo de producción en general; nada de planificación de iluminación
17	3	temas/realizacion-tv/16-la-iluminacion.md;temas/realizacion/08-la-iluminacion.md	15	no	Clave alta/baja por género y luz de informativos; sin diseño por formato
17	4	temas/realizacion-tv/16-la-iluminacion.md;temas/realizacion/08-la-iluminacion.md;temas/realizacion/06-lenguaje-tecnico-y-narrativo.md	45	no	Atmósfera, dureza, contraste, claves, confusión tonal, composición y continuidad de luz
17	5	temas/informacion-grafica/07-la-iluminacion-en-eng.md;temas/realizacion/08-la-iluminacion.md;temas/edicion-montaje/02-colorimetria.md;temas/informacion-grafica/02-senales-y-formatos.md;temas/informacion-grafica/08-control-de-camara-y-ajuste.md	75	no	Temperatura de color, mired, IRC/TLCI, mezcla, balance, gammas y HDR/SDR
17	6	temas/realizacion-tv/16-la-iluminacion.md;temas/produccion/09-escenografia-e-iluminacion.md;temas/informacion-grafica/07-la-iluminacion-en-eng.md;temas/realizacion/16-realidad-aumentada-y-produccion-online.md	55	sí	Magnitudes y medición, relación de contraste y uniformidad del croma; ajuste final por cámara poco; RD 2032/2009 al 21-12-2022
17	7	temas/realizacion/08-la-iluminacion.md;temas/tese/11-control-de-iluminacion-escenica.md;temas/ing-sup-teleco/12-produccion-sonido-iluminacion-medida-y-auxiliares.md;temas/informacion-grafica/07-la-iluminacion-en-eng.md	60	no	Aparatos, LED, robotizados, regulación, DMX y material de reportaje; criterios de selección escasos
17	8	temas/realizacion/04-decorados-planos-y-perspectivas.md;temas/teitse/13-planimetria-y-documentacion.md	10	sí	Plano de luces citado y planimetría eléctrica; nada de hojas de actuación ni necesidades
17	9	temas/produccion/05-equipos-humanos.md;temas/realizacion-tv/10-funciones-del-realizador.md	15	no	Cadena de iluminación y de mando; sin gestión de roles del equipo
17	10	temas/informacion-grafica/08-control-de-camara-y-ajuste.md	5	no	Sólo el ajuste de imagen desde control; nada de dirección de pruebas y ensayos
17	11	temas/realizacion/08-la-iluminacion.md;temas/teitse/11-grupos-electrogenos.md;temas/tese/17-seguridad-en-instalaciones-tecnicas.md	30	sí	Exterior, grupos y acometida de UM; falta planificación de localizaciones complejas
17	12	temas/realizacion/16-realidad-aumentada-y-produccion-online.md;temas/produccion-asistencia/09-escenografia-e-iluminacion.md;temas/realizacion/07-la-camara-accesorios-y-posibilidades.md;temas/realizacion/15-la-emision-pantallas-servidores-y-grafismo.md	50	no	Iluminación de croma, decorado virtual, RA, tracking, moiré con pantallas LED y gestión de pantallas; integración lumínica con videowalls poco
17	13	temas/produccion/05-equipos-humanos.md	5	no	Sólo el best boy (material, personal, consumo); nada de gestión de recursos
17	14	temas/tese/11-control-de-iluminacion-escenica.md;temas/ing-sup-teleco/12-produccion-sonido-iluminacion-medida-y-auxiliares.md;temas/realizacion/08-la-iluminacion.md	40	no	LED, control por red, robotizados y reducción de consumo y calor; tendencias y sostenibilidad apenas
17	15	temas/prl/prl-especifico.md;temas/medicina/12-equipos-de-proteccion-individual-y-equipos-de-trabajo.md;temas/teitse/14-seguridad-y-riesgo-electrico.md;temas/general/08-ley-31-1995.md	65	sí	Derechos, PVD, TME, electricidad, altura, in itinere y EPI; faltan planificación preventiva de montajes y riesgos del puesto en RTVA/CSRTV; normas al 21-12-2022
