puesto	tema	rtve	pct	actualizar	nota
37	15	temas/teitse/03-dispositivos-de-proteccion-y-maniobra.md;temas/teitse/12-sistemas-de-alimentacion-ininterrumpida-pilas-y-baterias.md;temas/tese/15-mantenimiento-preventivo-y-correctivo.md	55	no	Tierra, SAI, sobretensiones y zumbido de 50 Hz; sin CEM desarrollada
37	16	temas/ing-tec-teleco/16-ingenieria-de-implantacion.md;temas/ing-tec-industrial/15-el-control-de-calidad-en-instalaciones.md	45	no	Pliego sin marcas, licitación, pruebas de aceptación en fábrica y obra, recepción; falta homologación y relación con proveedores
37	17	temas/ing-tec-industrial/12-eficiencia-energetica.md	15	sí	Certificación energética y auditorías (norma a 21-12-2022); nada específico de instalaciones audiovisuales
37	18	temas/tecnica-informatica/17-arquitectura-de-ordenadores-y-virtualizacion.md;temas/produccion/12-transporte-de-la-senal.md;temas/teitse/09-mantenimiento-medida-y-tomas-de-tierra.md;temas/documentacion/04-inteligencia-artificial.md	25	no	Virtualización, producción remota, mantenimiento predictivo e IA general por separado; cloud broadcast y automatización no tratados
37	19	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md;temas/teitse/14-seguridad-y-riesgo-electrico.md;temas/enfermeria/20-equipos-de-proteccion-individual.md	70	sí	Derechos/obligaciones, PVD, TME, altura, riesgo eléctrico (RD 614/2001), in itinere y EPI; redacción a 21-12-2022, sin riesgos específicos RTVA/CSRTV
18	1	temas/gestion/25-la-empresa-como-organizacion.md	10	no	Sólo teoría general de organización y liderazgo; nada de supervisión de equipos de radiofrecuencia
18	2	temas/gestion/21-planificacion-y-control.md	15	no	Indicadores y reporting en general; no partes de actividad ni memorias técnicas
18	3	temas/tese/16-mantenimiento-en-television.md	10	no	Redundancia y continuidad del servicio; nada de recursos externos, turnos ni procedimientos
18	4	temas/ing-sup-teleco/17-sistemas-radiantes-y-radiocomunicaciones.md;temas/ing-sup-teleco/03-la-transmision-canal-modulacion-y-multiplexado.md;temas/ing-tec-teleco/14-antenas-transmisores-y-propagacion.md	80	no	Antenas y parámetros, PIRE, propagación, bandas, modulación, ruido/capacidad y amplificadores; cobertura poco desarrollada
18	5	temas/ing-tec-teleco/04-television-digital-y-compresion.md;temas/ing-tec-teleco/05-difusion-terrestre-y-por-satelite.md;temas/ing-sup-teleco/06-television-digital-codificacion-y-compresion.md;temas/produccion/12-transporte-de-la-senal.md	70	no	Cadenas de contribución, distribución y difusión, distribución primaria y transporte; redes de radio menos tratadas
18	6	temas/produccion/12-transporte-de-la-senal.md;temas/ing-sup-teleco/09-comunicaciones-y-radiodifusion-por-satelite.md;temas/ing-sup-teleco/04-medios-de-transmision-conectores-y-compresion.md;temas/realizacion/12-las-unidades-moviles.md;temas/informacion-grafica/09-envios-directos-y-robotizadas.md	70	no	Satélite, fibra, microondas, mochilas de agregación, salida de señal de UM; radioenlaces sin cálculo de vano
18	7	temas/ing-tec-teleco/16-ingenieria-de-implantacion.md	15	sí	Ciclo de implantación genérico; nada sobre la red de instalaciones de RTVA y CSRTV
18	8	temas/tese/13-equipos-de-medida-y-control.md;temas/tese/14-medidas-de-la-senal-de-video-audio-y-radiofrecuencia.md;temas/ing-tec-teleco/14-antenas-transmisores-y-propagacion.md;temas/ing-sup-teleco/03-la-transmision-canal-modulacion-y-multiplexado.md	45	no	Medidor de campo, analizador de espectro, medida de potencia RF, ROE y BER/detección de errores; MER no aparece
18	9	temas/ing-tec-teleco/13-radio-digital.md;temas/ing-sup-teleco/07-la-television-digital-terrestre.md;temas/ing-tec-teleco/05-difusion-terrestre-y-por-satelite.md;temas/ing-tec-teleco/14-antenas-transmisores-y-propagacion.md;temas/sonido/13-radiofrecuencia.md	75	no	DAB y múltiplex, TDT (codificación, OFDM, SFN, bandas), transmisores AM/FM y FM estéreo; centros emisores concretos no
18	10	temas/tese/16-mantenimiento-en-television.md;temas/ing-sup-teleco/14-sistemas-de-redaccion-e-informativos.md	25	no	Niveles de redundancia y degradación controlada; faltan alarmas, monitorización y planes de contingencia
18	11	temas/ing-sup-teleco/07-la-television-digital-terrestre.md;temas/realizacion/12-las-unidades-moviles.md	10	no	Interferencia en SFN y necesidad de coordinar frecuencias mencionadas; sin CEM ni resolución de incidencias
18	12	temas/ing-tec-teleco/01-marco-regulatorio-de-las-telecomunicaciones.md;temas/ing-tec-teleco/17-seguridad-en-las-instalaciones-tecnicas.md;temas/tese/17-seguridad-en-instalaciones-tecnicas.md	40	sí	Código Europeo, reguladores, CNAF y dominio radioeléctrico, radiofrecuencia y salud; hay que revisar contra la normativa vigente y faltan autorizaciones
18	13	temas/ing-tec-teleco/14-antenas-transmisores-y-propagacion.md;temas/ing-sup-teleco/17-sistemas-radiantes-y-radiocomunicaciones.md;temas/teitse/03-dispositivos-de-proteccion-y-maniobra.md;temas/teitse/11-grupos-electrogenos.md;temas/teitse/12-sistemas-de-alimentacion-ininterrumpida-pilas-y-baterias.md	40	no	Líneas de transmisión y guías, antenas, puesta a tierra, grupo y SAI; torres y climatización de centros emisores no
18	14	temas/ing-tec-teleco/07-video-y-audio-sobre-red.md;temas/tese/09-la-senal-ip.md;temas/ing-tec-teleco/04-television-digital-y-compresion.md;temas/ing-tec-teleco/15-comunicaciones-y-redes.md;temas/ing-tec-teleco/18-seguridad-de-la-informacion.md	65	no	ST 2110/2022, códecs y compresión, multicast, PTP, latencia, FEC/SRT y seguridad de la información; QoS no se desarrolla
18	15	temas/produccion/12-transporte-de-la-senal.md;temas/informacion-grafica/09-envios-directos-y-robotizadas.md;temas/produccion-asistencia/11-transmision-de-senal.md	45	no	Mochilas de agregación celular, conexiones, latencia y límites; 4G/5G como tecnologías no se explican
18	16	temas/ing-tec-teleco/16-ingenieria-de-implantacion.md;temas/ing-tec-industrial/15-el-control-de-calidad-en-instalaciones.md	70	no	Fases, pliego, licitación, pruebas de aceptación, recepción y documentación final; aplicado a audiovisual, no a telecom
18	17	-	0	no	Nada sobre coordinación de medios propios y ajenos ni centros territoriales
18	18	temas/gestion/21-planificacion-y-control.md	10	no	Reporting e indicadores generales; nada de planificación de inversiones técnicas
18	19	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md;temas/ing-tec-teleco/17-seguridad-en-las-instalaciones-tecnicas.md;temas/enfermeria/20-equipos-de-proteccion-individual.md	70	sí	Derechos/obligaciones, PVD, TME, in itinere, EPI y riesgo de RF; redacción a 21-12-2022, sin riesgos RTVA/CSRTV
23	1	temas/tese/16-mantenimiento-en-television.md	10	no	Sólo qué se mantiene en una televisión y redundancia; nada de gestión integral ni niveles de servicio
23	2	-	0	no	Funciones del departamento en RTVA/CSRTV: nada escrito
23	3	temas/teitse/09-mantenimiento-medida-y-tomas-de-tierra.md;temas/tese/15-mantenimiento-preventivo-y-correctivo.md;temas/ing-tec-industrial/01-instalaciones-termicas-en-los-edificios.md	40	sí	Correctivo, preventivo, predictivo, plan por periodicidad e inspecciones reglamentarias; falta diseño e implantación del plan y el conductivo
23	4	temas/tese/16-mantenimiento-en-television.md;temas/teitse/07-instalaciones-electricas-de-interior.md;temas/teitse/08-instalaciones-singulares-y-automatizadas.md	20	no	Redundancia y lo que añade una instalación audiovisual; sin criticidad ni gestión de edificios
23	5	temas/teitse/03-dispositivos-de-proteccion-y-maniobra.md;temas/teitse/04-materiales-electricos-cables-corte-y-envolventes.md;temas/teitse/05-calculo-de-lineas-longitudes-y-secciones.md;temas/teitse/09-mantenimiento-medida-y-tomas-de-tierra.md;temas/ing-tec-industrial/07-instalaciones-electricas.md	85	sí	Protecciones, cuadros, líneas, tierras, suministros complementarios, inspecciones ITC-BT-05 y mantenimiento; REBT a 21-12-2022
23	6	temas/teitse/15-el-reglamento-electrotecnico-y-sus-instrucciones.md;temas/ing-tec-industrial/07-instalaciones-electricas.md	85	sí	REBT, mapa de las ITC-BT y reglamentos de AT; redacción a 21-12-2022
23	7	temas/teitse/06-instalaciones-de-enlace-y-centros-de-transformacion.md;temas/teitse/11-grupos-electrogenos.md;temas/teitse/12-sistemas-de-alimentacion-ininterrumpida-pilas-y-baterias.md	80	sí	CT, grupos (régimen, secuencia, pruebas), SAI y baterías, transferencia de carga; planes de contingencia genéricos
23	8	temas/ing-tec-industrial/01-instalaciones-termicas-en-los-edificios.md;temas/ing-tec-industrial/02-instalaciones-frigorificas.md;temas/ing-tec-industrial/13-control-automatizado-de-instalaciones.md	40	sí	Mantenimiento e inspecciones RITE, reglamento frigorífico y control; falta la técnica de producción de frío/calor y ventilación
23	9	temas/ing-tec-industrial/01-instalaciones-termicas-en-los-edificios.md	80	sí	RITE: exigencias, proyecto/memoria, mantenimiento, registro, inspecciones y calificación; redacción a 21-12-2022
23	10	temas/ing-tec-industrial/05-instalaciones-de-gas.md;temas/ing-tec-industrial/01-instalaciones-termicas-en-los-edificios.md	20	sí	Reglamento de gas (puesta en servicio, controles periódicos) y legionela; nada de fontanería, saneamiento ni consumos
23	11	-	0	no	Telefonía y servicios auxiliares de edificio: nada escrito
23	12	temas/ing-tec-industrial/06-proteccion-contra-incendios.md;temas/prl/prl-especifico.md;temas/ing-tec-industrial/03-codigo-tecnico-de-la-edificacion.md	70	sí	RIPCI (instalación, mantenimiento, inspecciones), RSCIEI, extintores/BIE, plan de autoprotección y CTE-SI; revisar vigencia
23	13	temas/ing-tec-industrial/13-control-automatizado-de-instalaciones.md	75	no	Gestión técnica de edificios, pirámide, puntos, buses, estrategias de control y convivencia con instalación audiovisual
23	14	temas/ing-tec-industrial/15-el-control-de-calidad-en-instalaciones.md;temas/produccion/16-aspectos-juridicos.md;temas/general/08-ley-31-1995.md	20	sí	Pliegos y control de calidad, subcontratación LCSP y coordinación de actividades (art. 24); sin SLA, penalizaciones ni evaluación de contratas
23	15	temas/produccion/16-aspectos-juridicos.md;temas/ing-tec-industrial/15-el-control-de-calidad-en-instalaciones.md	15	sí	Sólo contrato menor y subcontratación de la Ley 9/2017 y pliegos técnicos; falta el grueso del expediente y la adjudicación
23	16	temas/gestion/10-el-presupuesto.md;temas/gestion/21-planificacion-y-control.md	30	sí	Principios y técnicas presupuestarias, control presupuestario y desviaciones (enfoque RTVE/LGP); nada del presupuesto de un departamento de la RTVA
23	17	temas/ing-tec-teleco/16-ingenieria-de-implantacion.md;temas/ing-tec-industrial/15-el-control-de-calidad-en-instalaciones.md;temas/ing-tec-industrial/16-programas-de-diseno-y-control-de-obras.md	55	no	Fases de proyecto, memoria, presupuesto y mediciones, ejecución, recepción y puesta en servicio; viabilidad apenas
23	18	temas/gestion/25-la-empresa-como-organizacion.md	25	no	Organización, motivación y liderazgo en general; nada de turnos ni asignación de tareas técnicas
23	19	temas/teitse/13-planimetria-y-documentacion.md;temas/ing-tec-industrial/01-instalaciones-termicas-en-los-edificios.md	30	sí	Documentación viva, certificados e inspecciones, registro de operaciones RITE; faltan inventario de activos y partes de trabajo
23	20	temas/tese/16-mantenimiento-en-television.md;temas/ing-sup-teleco/14-sistemas-de-redaccion-e-informativos.md	10	no	Un caso de avería crítica y degradación controlada; sin clasificación, escalado ni análisis posterior
23	21	temas/ing-tec-industrial/12-eficiencia-energetica.md;temas/ing-tec-industrial/11-instalaciones-solares.md	50	sí	Certificación energética, auditorías, alumbrado exterior, huella de carbono y autoconsumo; faltan monitorización de consumos y gestión ambiental
23	22	temas/teitse/11-grupos-electrogenos.md;temas/teitse/12-sistemas-de-alimentacion-ininterrumpida-pilas-y-baterias.md;temas/ing-tec-industrial/07-instalaciones-electricas.md	25	sí	Continuidad eléctrica (grupo, SAI, suministros de socorro/reserva); agua, gas, telefonía y climatización no
23	23	temas/gestion/21-planificacion-y-control.md;temas/ing-tec-industrial/15-el-control-de-calidad-en-instalaciones.md	25	no	Indicadores, cuadro de mando y control de calidad de instalaciones; sin SLA ni satisfacción de usuarios internos
23	24	temas/ing-tec-industrial/13-control-automatizado-de-instalaciones.md;temas/teitse/07-instalaciones-electricas-de-interior.md;temas/teitse/11-grupos-electrogenos.md;temas/ing-tec-teleco/09-estudios-continuidades-y-salas-tecnicas.md	35	no	Lo propio de una casa que emite en BMS, instalación eléctrica, grupo y salas técnicas; sedes territoriales no
23	25	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md;temas/enfermeria/20-equipos-de-proteccion-individual.md	70	sí	Derechos/obligaciones, PVD, TME, in itinere y EPI; redacción a 21-12-2022 y sin riesgos RTVA/CSRTV
27	1	temas/teitse/01-fundamentos-de-electricidad-y-medida.md;temas/teitse/05-calculo-de-lineas-longitudes-y-secciones.md	90	no	Magnitudes, CA, trifásica, potencias y cos φ, caída de tensión; equilibrado de cargas sólo de pasada
27	2	temas/teitse/15-el-reglamento-electrotecnico-y-sus-instrucciones.md;temas/teitse/09-mantenimiento-medida-y-tomas-de-tierra.md;temas/teitse/13-planimetria-y-documentacion.md	85	sí	REBT, mapa ITC, documentación, certificado y puesta en servicio, verificaciones e inspecciones; redacción a 21-12-2022
27	3	temas/teitse/03-dispositivos-de-proteccion-y-maniobra.md;temas/teitse/04-materiales-electricos-cables-corte-y-envolventes.md	85	sí	Magnetotérmico, diferencial, fusibles, maniobra y automatismos, selectividad y sobretensiones (ITC-BT-23 sólo nombrada)
27	4	temas/teitse/04-materiales-electricos-cables-corte-y-envolventes.md;temas/teitse/05-calculo-de-lineas-longitudes-y-secciones.md;temas/teitse/07-instalaciones-electricas-de-interior.md	80	sí	Designación de cables, canalizaciones, cálculo de secciones, envolventes IP y lo que añade una sala audiovisual
27	5	temas/teitse/03-dispositivos-de-proteccion-y-maniobra.md;temas/teitse/09-mantenimiento-medida-y-tomas-de-tierra.md;temas/tese/15-mantenimiento-preventivo-y-correctivo.md	80	sí	Esquemas TT/TN/IT, puesta a tierra, contactos, medida con telurómetro y zumbido por lazos de tierra
27	6	temas/teitse/08-instalaciones-singulares-y-automatizadas.md;temas/ing-tec-industrial/12-eficiencia-energetica.md;temas/prl/prl-especifico.md	45	sí	Alumbrado de emergencia y de seguridad, alumbrado exterior (RD 1890/2008) y niveles de iluminación; luminarias y mantenimiento poco
27	7	temas/teitse/11-grupos-electrogenos.md;temas/teitse/12-sistemas-de-alimentacion-ininterrumpida-pilas-y-baterias.md	90	no	Grupos (partes, régimen, secuencia, pruebas), SAI (topologías, baterías, autonomía, mantenimiento) y transferencia
27	8	temas/teitse/07-instalaciones-electricas-de-interior.md;temas/teitse/08-instalaciones-singulares-y-automatizadas.md;temas/teitse/12-sistemas-de-alimentacion-ininterrumpida-pilas-y-baterias.md;temas/tese/17-seguridad-en-instalaciones-tecnicas.md;temas/tese/15-mantenimiento-preventivo-y-correctivo.md	50	no	Lo audiovisual de interior y singulares, dimensionado del SAI en casa que emite, acometida de UM, zumbido; sin CEM ni CPD
27	9	temas/ing-tec-industrial/02-instalaciones-frigorificas.md;temas/ing-tec-industrial/01-instalaciones-termicas-en-los-edificios.md	25	sí	Clasificación de refrigerantes y sistemas y obligaciones reglamentarias; faltan principios, equipos y averías
27	10	temas/ing-tec-industrial/01-instalaciones-termicas-en-los-edificios.md	80	sí	RITE completo en lo pedido; redacción a 21-12-2022
27	11	temas/ing-tec-industrial/06-proteccion-contra-incendios.md;temas/prl/prl-especifico.md;temas/ing-tec-industrial/03-codigo-tecnico-de-la-edificacion.md	65	sí	RIPCI, extintores, BIE, clases de fuego, sectorización (CTE) y autoprotección; detección y alarma poco
27	12	temas/ing-tec-industrial/13-control-automatizado-de-instalaciones.md	75	no	BMS/SCADA, puntos, señales, protocolos y control; históricos y telemedida breves
27	13	temas/teitse/09-mantenimiento-medida-y-tomas-de-tierra.md;temas/tese/15-mantenimiento-preventivo-y-correctivo.md	50	no	Tipos de mantenimiento, plan por tareas, diagnóstico; faltan gamas, órdenes de trabajo e inventario
27	14	temas/teitse/09-mantenimiento-medida-y-tomas-de-tierra.md;temas/teitse/01-fundamentos-de-electricidad-y-medida.md	95	no	Polímetro, pinza, megóhmetro, telurómetro, analizador de redes y termografía con método
27	15	temas/teitse/14-seguridad-y-riesgo-electrico.md;temas/general/08-ley-31-1995.md	75	sí	RD 614/2001, cinco reglas de oro, zonas y distancias, personal; permisos de trabajo y CAE apenas
27	16	temas/ing-tec-industrial/12-eficiencia-energetica.md	25	sí	Certificación, auditorías y alumbrado exterior; sin LED, climatización eficiente ni residuos
27	17	temas/teitse/09-mantenimiento-medida-y-tomas-de-tierra.md;temas/tese/16-mantenimiento-en-television.md	20	no	Ensayos en ventana pactada y redundancia; sin análisis de impacto ni retorno al servicio
27	18	temas/ing-tec-industrial/11-instalaciones-solares.md;temas/ing-tec-industrial/13-control-automatizado-de-instalaciones.md;temas/teitse/12-sistemas-de-alimentacion-ininterrumpida-pilas-y-baterias.md;temas/teitse/09-mantenimiento-medida-y-tomas-de-tierra.md	35	sí	Autoconsumo, automatización, baterías y predictivo; IoT y gemelo digital no
27	19	temas/prl/prl-especifico.md;temas/general/08-ley-31-1995.md;temas/teitse/14-seguridad-y-riesgo-electrico.md;temas/enfermeria/02-las-cuatro-disciplinas-preventivas-y-la-senalizacion.md;temas/medicina/13-higiene-industrial-agentes-quimicos-y-biologicos.md	70	sí	Derechos/obligaciones, riesgo eléctrico, altura, confinados, cargas, químicos, señalización, PVD, TME, in itinere; sin riesgos RTVA/CSRTV
10	1	temas/realizacion/12-las-unidades-moviles.md;temas/montaje-equipos/01-instalaciones-y-unidades-moviles.md	65	no	Tipos y tamaños (PEL), dotación, zonas, salida de señal y montaje; logística y coordinación breves
10	2	temas/prl/prl-especifico.md	10	sí	Sólo medidas del plan de seguridad vial (mantenimiento de flota, conducción segura); sin normativa de tráfico ni tacógrafo
10	3	temas/produccion/08-produccion-en-exteriores.md	30	no	Acceso, aparcamiento, compound y permisos por titular del espacio; rutas, horarios y carga/descarga no
10	4	temas/montaje-equipos/09-montaje-en-estudios-y-exteriores.md;temas/montaje-equipos/10-asistencia-a-la-operacion-de-camara.md;temas/realizacion/12-las-unidades-moviles.md	55	no	Plano de emplazamiento, líneas, soportes y arriostramiento, tendido y protección de cable, cuadro; señalización poco
10	5	temas/realizacion/12-las-unidades-moviles.md;temas/montaje-equipos/01-instalaciones-y-unidades-moviles.md;temas/produccion/12-transporte-de-la-senal.md;temas/informacion-grafica/06-el-sonido-en-eng.md;temas/informacion-grafica/07-la-iluminacion-en-eng.md	55	no	Cámaras, sonido e iluminación ENG, enlaces y comunicaciones; a nivel más técnico que el pedido
10	6	temas/prl/prl-especifico.md;temas/medicina/16-carga-mental-teletrabajo-estres-y-trabajo-a-turnos.md;temas/enfermeria/20-equipos-de-proteccion-individual.md	40	sí	Seguridad vial laboral, cargas, EPI, trabajo nocturno y emergencias (PAS); climatología y fatiga al volante escasas
10	7	-	0	no	Control documental del vehículo: nada escrito
10	8	temas/realizacion/14-la-retransmision.md;temas/realizacion/12-las-unidades-moviles.md	15	no	Retransmisión y UM en general; nada del papel del conductor en eventos
10	9	temas/montaje-equipos/02-profesionales-y-operativa.md	20	no	Familias profesionales, quién manda en qué y operativa de una jornada; seguridad del evento no
10	10	temas/prl/prl-especifico.md	10	sí	Actuación ante accidente o emergencia (proteger, avisar, socorrer) y protocolos de accidente vial; averías y retrasos no
