bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
a47	Artículo 47	5	20040101	20031217	BOE-A-2003-23103	
a48	Artículo 48	3	19990512	19990422	BOE-A-1999-8932	
a49	Artículo 49	2	19990512	19990422	BOE-A-1999-8932	
a50	Artículo 50	2	19990512	19990422	BOE-A-1999-8932	
a51	Artículo 51	1	19850423	19850403	BOE-A-1985-5392	
a52	Artículo 52	3	20040101	20031217	BOE-A-2003-23103	
a53	Artículo 53	1	19850423	19850403	BOE-A-1985-5392	
a54	Artículo 54	1	19850423	19850403	BOE-A-1985-5392	
cii-3	CAPÍTULO II	1	19850423	19850403	BOE-A-1985-5392	
a55	Artículo 55	2	20131231	20131230	BOE-A-2013-13756	
a56	Artículo 56	1	19850423	19850403	BOE-A-1985-5392	
a57	Artículo 57	3	20241113	20241112	BOE-A-2024-23422	
a57bis	Artículo 57 bis	2	20160408	20160408	BOE-A-2016-3407	
a58	Artículo 58	2	19990512	19990422	BOE-A-1999-8932	
a59	Artículo 59	1	19850423	19850403	BOE-A-1985-5392	
a60	Artículo 60	1	19850423	19850403	BOE-A-1985-5392	
a61	Artículo 61	2	20030312	20030311	BOE-A-2003-4923	
a62	Artículo 62	1	19850423	19850403	BOE-A-1985-5392	
ciii-3	CAPÍTULO III	1	19850423	19850403	BOE-A-1985-5392	
a63	Artículo 63	1	19850423	19850403	BOE-A-1985-5392	
a64	Artículo 64	2	19990512	19990422	BOE-A-1999-8932	
a65	Artículo 65	2	19990512	19990422	BOE-A-1999-8932	
a66	Artículo 66	2	19990512	19990422	BOE-A-1999-8932	
a67	Artículo 67	2	19990512	19990422	BOE-A-1999-8932	
a68	Artículo 68	1	19850423	19850403	BOE-A-1985-5392	
civ-2	CAPÍTULO IV	1	19850423	19850403	BOE-A-1985-5392	
a69	Artículo 69	1	19850423	19850403	BOE-A-1985-5392	
a70	Artículo 70	4	20131023	20131023	BOE-A-2013-11122	
a70bis	Artículo 70 bis	2	20091227	20091223	BOE-A-2009-20725	
a70ter	Artículo 70 ter	3	20151031	20151031	BOE-A-2015-11723	
a7-2	Artículo 70 quater	1	20231221	20231220	BOE-A-2023-25758	
a71	Artículo 71	1	19850423	19850403	BOE-A-1985-5392	
a72	Artículo 72	1	19850423	19850403	BOE-A-1985-5392	
cv	CAPÍTULO V	1	19850423	19850403	BOE-A-1985-5392	
a73	Artículo 73	4	20250403	20250103	BOE-A-2025-76	
a74	Artículo 74	1	19850423	19850403	BOE-A-1985-5392	
a75	Artículo 75	8	20151031	20151031	BOE-A-2015-11723	
a75bis	Artículo 75 bis	1	20131231	20131230	BOE-A-2013-13756	
a75ter	Artículo 75 ter	1	20131231	20131230	BOE-A-2013-13756	
a76	Artículo 76	1	19850423	19850403	BOE-A-1985-5392	
a77	Artículo 77	2	19990512	19990422	BOE-A-1999-8932	
a78	Artículo 78	1	19850423	19850403	BOE-A-1985-5392	
tvi	TÍTULO VI	1	19850423	19850403	BOE-A-1985-5392	
ci-5	CAPÍTULO I	1	19850423	19850403	BOE-A-1985-5392	
a79	Artículo 79	1	19850423	19850403	BOE-A-1985-5392	
a80	Artículo 80	1	19850423	19850403	BOE-A-1985-5392	
a81	Artículo 81	1	19850423	19850403	BOE-A-1985-5392	
a82	Artículo 82	1	19850423	19850403	BOE-A-1985-5392	
a83	Artículo 83	1	19850423	19850403	BOE-A-1985-5392	
cii-4	CAPÍTULO II	1	19850423	19850403	BOE-A-1985-5392	
a84	Artículo 84	3	20091227	20091223	BOE-A-2009-20725	
a84bis	Artículo 84 bis	2	20131231	20131230	BOE-A-2013-13756	
a84ter	Artículo 84 ter	1	20110306	20110305	BOE-A-2011-4117	
a85	Artículo 85	4	20131231	20131230	BOE-A-2013-13756	
a85bis.	Artículo 85 bis.	1	20040101	20031217	BOE-A-2003-23103	
a85ter.	Artículo 85 ter.	2	20131231	20131230	BOE-A-2013-13756	
a86	Artículo 86	4	20131231	20131230	BOE-A-2013-13756	
a87	Artículo 87	3	20161002	20151002	BOE-A-2015-10566	
ciii-4	CAPÍTULO III	1	19850423	19850403	BOE-A-1985-5392	
a88	Artículo 88	2	20080430	20071031	BOE-A-2007-18874	
tvii	TÍTULO VII	1	19850423	19850403	BOE-A-1985-5392	
ci-6	CAPÍTULO I	1	19850423	19850403	BOE-A-1985-5392	
a89	Artículo 89	1	19850423	19850403	BOE-A-1985-5392	
a90	Artículo 90	1	19850423	19850403	BOE-A-1985-5392	
a91	Artículo 91	1	19850423	19850403	BOE-A-1985-5392	
cii-5	CAPÍTULO II	1	19850423	19850403	BOE-A-1985-5392	
a92	Artículo 92	3	20131231	20131230	BOE-A-2013-13756	
a92bis	Artículo 92 bis	3	20260604	20260603	BOE-A-2026-11848	
a93	Artículo 93	1	19850423	19850403	BOE-A-1985-5392	
a94	Artículo 94	1	19850423	19850403	BOE-A-1985-5392	
a95	Artículo 95	1	19850423	19850403	BOE-A-1985-5392	
a96	Artículo 96	1	19850423	19850403	BOE-A-1985-5392	
a97	Artículo 97	1	19850423	19850403	BOE-A-1985-5392	
ciii-5	CAPÍTULO III	3	20151101	20151031	BOE-A-2015-11719	
a98	Artículo 98	3	20151101	20151031	BOE-A-2015-11719	
a99	Artículo 99	7	20151101	20151031	BOE-A-2015-11719	
civ-3	CAPÍTULO IV	1	19850423	19850403	BOE-A-1985-5392	
a100	Artículo 100	2	20131231	20131230	BOE-A-2013-13756	
a101	Artículo 101	2	20000101	19991230	BOE-A-1999-24786	
a102	Artículo 102	2	20010101	20001230	BOE-A-2000-24357	
cv-2	CAPÍTULO V	1	19850423	19850403	BOE-A-1985-5392	
a103	Artículo 103	1	19850423	19850403	BOE-A-1985-5392	
a103bis	Artículo 103 bis	1	20131231	20131230	BOE-A-2013-13756	
a104	Artículo 104	1	19850423	19850403	BOE-A-1985-5392	
a104bis	Artículo 104 bis	3	20170615	20170615	BOE-A-2017-6850	
tviii	TÍTULO VIII	1	19850423	19850403	BOE-A-1985-5392	
a105	Artículo 105	1	19850423	19850403	BOE-A-1985-5392	
a106	Artículo 106	1	19850423	19850403	BOE-A-1985-5392	
a107	Artículo 107	2	19881231	19881230	BOE-A-1988-29623	
a108	Artículo 108	3	20040101	20031217	BOE-A-2003-23103	
a109	Artículo 109	2	20131231	20131230	BOE-A-2013-13756	
a110	Artículo 110	1	19850423	19850403	BOE-A-1985-5392	
a111	Artículo 111	2	19881231	19881230	BOE-A-1988-29623	
a112	Artículo 112	1	19850423	19850403	BOE-A-1985-5392	
a113	Artículo 113	1	19850423	19850403	BOE-A-1985-5392	
a114	Artículo 114	1	19850423	19850403	BOE-A-1985-5392	
a115	Artículo 115	1	19850423	19850403	BOE-A-1985-5392	
a116	Artículo 116	1	19850423	19850403	BOE-A-1985-5392	
a116bis	Artículo 116 bis	1	20131231	20131230	BOE-A-2013-13756	
a116ter	Artículo 116 ter	1	20131231	20131230	BOE-A-2013-13756	
tix	TÍTULO IX	2	20040101	20031217	BOE-A-2003-23103	
a117	Artículo 117	2	20040101	20031217	BOE-A-2003-23103	
a118	Artículo 118	2	19990512	19990422	BOE-A-1999-8932	
a119	Artículo 119	1	19850423	19850403	BOE-A-1985-5392	
a120	Artículo 120	1	19850423	19850403	BOE-A-1985-5392	
a120bis	Artículo 120 bis	1	20040101	20031217	BOE-A-2003-23103	
tx	TÍTULO X	1	20040101	20031217	BOE-A-2003-23103	
ci	CAPÍTULO I	1	20040101	20031217	BOE-A-2003-23103	
a121	Artículo 121	1	20040101	20031217	BOE-A-2003-23103	
cii-6	CAPÍTULO II	1	20040101	20031217	BOE-A-2003-23103	
a122	Artículo 122	1	20040101	20031217	BOE-A-2003-23103	
a123	Artículo 123	1	20040101	20031217	BOE-A-2003-23103	
a124	Artículo 124	1	20040101	20031217	BOE-A-2003-23103	
a125	Artículo 125	1	20040101	20031217	BOE-A-2003-23103	
a126	Artículo 126	2	20130523	20130523	BOE-A-2013-5446	
a127	Artículo 127	3	20131231	20131230	BOE-A-2013-13756	
a128	Artículo 128	1	20040101	20031217	BOE-A-2003-23103	
a129	Artículo 129	1	20040101	20031217	BOE-A-2003-23103	
a130	Artículo 130	2	20131231	20131230	BOE-A-2013-13756	
a131	Artículo 131	1	20040101	20031217	BOE-A-2003-23103	
a132	Artículo 132	1	20040101	20031217	BOE-A-2003-23103	
ciii-6	CAPÍTULO III	1	20040101	20031217	BOE-A-2003-23103	
a133	Artículo 133	1	20040101	20031217	BOE-A-2003-23103	
a134	Artículo 134	1	20040101	20031217	BOE-A-2003-23103	
a135	Artículo 135	1	20040101	20031217	BOE-A-2003-23103	
a136	Artículo 136	1	20040101	20031217	BOE-A-2003-23103	
a137	Artículo 137	1	20040101	20031217	BOE-A-2003-23103	
civ-4	CAPÍTULO IV	1	20040101	20031217	BOE-A-2003-23103	
a138	Artículo 138	1	20040101	20031217	BOE-A-2003-23103	
txi	TÍTULO XI	1	20040101	20031217	BOE-A-2003-23103	
a139	Artículo 139	1	20040101	20031217	BOE-A-2003-23103	
a140	Artículo 140	1	20040101	20031217	BOE-A-2003-23103	
a141	Artículo 141	1	20040101	20031217	BOE-A-2003-23103	
primera	Disposición adicional primera	1	19850423	19850403	BOE-A-1985-5392	
segunda	Disposición adicional segunda	7	20250403	20250103	BOE-A-2025-76	
tercera	Disposición adicional tercera	1	19850423	19850403	BOE-A-1985-5392	
cuarta	Disposición adicional cuarta	1	19850423	19850403	BOE-A-1985-5392	
quinta	Disposición adicional quinta	4	20131231	20131230	BOE-A-2013-13756	
sexta	Disposición adicional sexta	2	19990512	19990422	BOE-A-1999-8932	
septima	Disposición adicional séptima	2	20231221	20231220	BOE-A-2023-25758	
octava	Disposición adicional octava	1	20040101	20031217	BOE-A-2003-23103	
novena	Disposición adicional novena	2	20131231	20131230	BOE-A-2013-13756	
decima	Disposición adicional décima	1	20040101	20031217	BOE-A-2003-23103	
undecima	Disposición adicional undécima	1	20040101	20031217	BOE-A-2003-23103	
duodecima	Disposición adicional duodécima	2	20131231	20131230	BOE-A-2013-13756	
decimotercera	Disposición adicional decimotercera	1	20040101	20031217	BOE-A-2003-23103	
decimocuarta	Disposición adicional decimocuarta	1	20040101	20031217	BOE-A-2003-23103	
decimoquinta	Disposición adicional decimoquinta	3	20151031	20151031	BOE-A-2015-11723	
decimosexta	Disposición adicional decimosexta	2	20160715	20160715	BOE-A-2016-6839	
da	Disposición adicional decimoséptima	1	20231221	20231220	BOE-A-2023-25758	
da-2	Disposición adicional décimo octava	1	20251204	20251203	BOE-A-2025-24446	
dd	Disposición derogatoria	1	19850423	19850403	BOE-A-1985-5392	
primera-2	Disposición transitoria primera	1	19850423	19850403	BOE-A-1985-5392	
segunda-2	Disposición transitoria segunda	1	19850423	19850403	BOE-A-1985-5392	
tercera-2	Disposición transitoria tercera	1	19850423	19850403	BOE-A-1985-5392	
cuarta-2	Disposición transitoria cuarta	1	19850423	19850403	BOE-A-1985-5392	
quinta-2	Disposición transitoria quinta	1	19850423	19850403	BOE-A-1985-5392	
sexta-2	Disposición transitoria sexta	1	19850423	19850403	BOE-A-1985-5392	
septima-2	Disposición transitoria séptima	1	19850423	19850403	BOE-A-1985-5392	
octava-2	Disposición transitoria octava	1	19850423	19850403	BOE-A-1985-5392	
novena-2	Disposición transitoria novena	1	19850423	19850403	BOE-A-1985-5392	
decima-2	Disposición transitoria décima	1	19850423	19850403	BOE-A-1985-5392	
primera-3	Disposición final primera	1	19850423	19850403	BOE-A-1985-5392	
segunda-3	Disposición final segunda	1	19850423	19850403	BOE-A-1985-5392	
tercera-3	Disposición final tercera	1	19850423	19850403	BOE-A-1985-5392	
cuarta-3	Disposición final cuarta	1	19850423	19850403	BOE-A-1985-5392	
quinta-3	Disposición final quinta	1	19850423	19850403	BOE-A-1985-5392	
firma		1	19850423	19850403	BOE-A-1985-5392	
