bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
a2-3	Artículo 28 ter	1	20221007	20220907	BOE-A-2022-14630	
tiii	TÍTULO III	1	20050128	20041229	BOE-A-2004-21760	
a29	Artículo 29	2	20221007	20220907	BOE-A-2022-14630	
a30	Artículo 30	1	20050128	20041229	BOE-A-2004-21760	
a31	Artículo 31	1	20050128	20041229	BOE-A-2004-21760	
a32	Artículo 32	2	20221007	20220907	BOE-A-2022-14630	
tiv	TÍTULO IV	1	20050629	20041229	BOE-A-2004-21760	
a33	Artículo 33	1	20050629	20041229	BOE-A-2004-21760	
a34	Artículo 34	1	20050629	20041229	BOE-A-2004-21760	
a35	Artículo 35	1	20050629	20041229	BOE-A-2004-21760	
a36	Artículo 36	1	20050629	20041229	BOE-A-2004-21760	
a37	Artículo 37	1	20050629	20041229	BOE-A-2004-21760	
a38	Artículo 38	1	20050629	20041229	BOE-A-2004-21760	
a39	Artículo 39	1	20050629	20041229	BOE-A-2004-21760	
a40	Artículo 40	1	20050629	20041229	BOE-A-2004-21760	
a41	Artículo 41	1	20050629	20041229	BOE-A-2004-21760	
a42	Artículo 42	1	20050629	20041229	BOE-A-2004-21760	
tv	TÍTULO V	1	20050629	20041229	BOE-A-2004-21760	
ci-3	CAPÍTULO I	1	20050629	20041229	BOE-A-2004-21760	
a43	Artículo 43	1	20050629	20041229	BOE-A-2004-21760	
a44	Artículo 44	1	20050629	20041229	BOE-A-2004-21760	
a45	Artículo 45	1	20050629	20041229	BOE-A-2004-21760	
a46	Artículo 46	1	20050629	20041229	BOE-A-2004-21760	
a47	Artículo 47	2	20221007	20220907	BOE-A-2022-14630	
a48	Artículo 48	1	20050629	20041229	BOE-A-2004-21760	
a49	Artículo 49	1	20050629	20041229	BOE-A-2004-21760	
a50	Artículo 50	1	20050629	20041229	BOE-A-2004-21760	
a51	Artículo 51	1	20050629	20041229	BOE-A-2004-21760	
a52	Artículo 52	1	20050629	20041229	BOE-A-2004-21760	
a53	Artículo 53	1	20050629	20041229	BOE-A-2004-21760	
a54	Artículo 54	1	20050629	20041229	BOE-A-2004-21760	
a55	Artículo 55	1	20050629	20041229	BOE-A-2004-21760	
a56	Artículo 56	1	20050629	20041229	BOE-A-2004-21760	
cii-3	CAPÍTULO II	1	20050629	20041229	BOE-A-2004-21760	
a57	Artículo 57	1	20050629	20041229	BOE-A-2004-21760	
ciii-3	CAPÍTULO III	1	20050629	20041229	BOE-A-2004-21760	
a58	Artículo 58	1	20050629	20041229	BOE-A-2004-21760	
a59	Artículo 59	1	20050629	20041229	BOE-A-2004-21760	
a60	Artículo 60	1	20050629	20041229	BOE-A-2004-21760	
civ-2	CAPÍTULO IV	1	20050629	20041229	BOE-A-2004-21760	
a61	Artículo 61	2	20150812	20150723	BOE-A-2015-8222	
a62	Artículo 62	1	20050629	20041229	BOE-A-2004-21760	
a63	Artículo 63	1	20050629	20041229	BOE-A-2004-21760	
a64	Artículo 64	1	20050629	20041229	BOE-A-2004-21760	
a65	Artículo 65	2	20150812	20150723	BOE-A-2015-8222	
a66	Artículo 66	3	20221007	20220907	BOE-A-2022-14630	
a67	Artículo 67	1	20050629	20041229	BOE-A-2004-21760	
a68	Artículo 68	1	20050629	20041229	BOE-A-2004-21760	
a69	Artículo 69	1	20050629	20041229	BOE-A-2004-21760	
cv	CAPÍTULO V	1	20050629	20041229	BOE-A-2004-21760	
a70	Artículo 70	1	20050629	20041229	BOE-A-2004-21760	
a71	Artículo 71	1	20050629	20041229	BOE-A-2004-21760	
a72	Artículo 72	1	20050629	20041229	BOE-A-2004-21760	
daprimera	Disposición adicional primera	2	20080101	20071205	BOE-A-2007-20910	
dasegunda	Disposición adicional segunda	2	20221007	20220907	BOE-A-2022-14630	
datercera	Disposición adicional tercera	1	20050128	20041229	BOE-A-2004-21760	
dacuarta	Disposición adicional cuarta	1	20050128	20041229	BOE-A-2004-21760	
daquinta	Disposición adicional quinta	1	20050128	20041229	BOE-A-2004-21760	
dasexta	Disposición adicional sexta	1	20050128	20041229	BOE-A-2004-21760	
daseptima	Disposición adicional séptima	1	20050128	20041229	BOE-A-2004-21760	
daoctava	Disposición adicional octava	1	20050128	20041229	BOE-A-2004-21760	
danovena	Disposición adicional novena	1	20050128	20041229	BOE-A-2004-21760	
dadecima	Disposición adicional décima	1	20050128	20041229	BOE-A-2004-21760	
daundecima	Disposición adicional undécima	1	20050128	20041229	BOE-A-2004-21760	
daduodecima	Disposición adicional duodécima	1	20050128	20041229	BOE-A-2004-21760	
dadecimotercera	Disposición adicional decimotercera	1	20050128	20041229	BOE-A-2004-21760	
dadecimocuarta	Disposición adicional decimocuarta	1	20050128	20041229	BOE-A-2004-21760	
dadecimoquinta	Disposición adicional decimoquinta	1	20050128	20041229	BOE-A-2004-21760	
dadecimosexta	Disposición adicional decimosexta	1	20050128	20041229	BOE-A-2004-21760	
dadecimoseptima	Disposición adicional decimoséptima	1	20050128	20041229	BOE-A-2004-21760	
dadecimoctava	Disposición adicional decimoctava	1	20050128	20041229	BOE-A-2004-21760	
dadecimonovena	Disposición adicional decimonovena	2	20221007	20220907	BOE-A-2022-14630	
davigesima	Disposición adicional vigésima	1	20050128	20041229	BOE-A-2004-21760	
da	Disposición adicional vigésimoprimera	1	20221007	20220907	BOE-A-2022-14630	
dtprimera	Disposición transitoria primera	1	20050128	20041229	BOE-A-2004-21760	
dtsegunda	Disposición transitoria segunda	1	20050128	20041229	BOE-A-2004-21760	
ddunica	Disposición derogatoria única	1	20050128	20041229	BOE-A-2004-21760	
dfprimera	Disposición final primera	1	20050128	20041229	BOE-A-2004-21760	
dfsegunda	Disposición final segunda	1	20050128	20041229	BOE-A-2004-21760	
dftercera	Disposición final tercera	1	20050128	20041229	BOE-A-2004-21760	
dfcuarta	Disposición final cuarta	1	20050128	20041229	BOE-A-2004-21760	
dfquinta	Disposición final quinta	1	20050128	20041229	BOE-A-2004-21760	
dfsexta	Disposición final sexta	1	20050128	20041229	BOE-A-2004-21760	
dfseptima	Disposición final séptima	1	20050128	20041229	BOE-A-2004-21760	
firma		1	20050128	20041229	BOE-A-2004-21760	
an	ANEXO	1	20050128	20041229	BOE-A-2004-21760	
