bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
a40	Artículo 40	13	20260101	20251231	BOE-A-2026-945	
a40bis	Artículo 40 bis	2	20210223	20210222	BOE-A-2021-90075	
a41	Artículo 41	4	20180101	20171215	BOE-A-2018-1098	
a42	Artículo 42	1	20100319	20100318	BOE-A-2010-5303	
a43	Artículo 43	4	20240217	20240216	BOE-A-2024-90030	
a44	Artículo 44	1	20100319	20100318	BOE-A-2010-5303	
a45	Artículo 45	9	20240101	20231229	BOE-A-2024-447	
a46	Artículo 46	6	20200101	20191224	BOE-A-2020-1068	
a47	Artículo 47	11	20240101	20231229	BOE-A-2024-447	
a48	Artículo 48	5	20240101	20231229	BOE-A-2024-447	
a49	Artículo 49	3	20130101	20121231	BOE-A-2013-497	
a50	Artículo 50	2	20140101	20131231	BOE-A-2014-592	
a51	Artículo 51	7	20230101	20221230	BOE-A-2023-1604	
ciii	CAPÍTULO III	1	20100319	20100318	BOE-A-2010-5303	
a52	Artículo 52	11	20240217	20240216	BOE-A-2024-90030	
a5-4	Artículo 52 bis	1	20240217	20240216	BOE-A-2024-90030	
a53	Artículo 53	2	20190725	20190724	BOE-A-2019-12122	
a5-2	Artículo 53 bis	5	20260101	20251231	BOE-A-2026-945	
a54	Artículo 54	4	20240217	20240216	BOE-A-2024-90030	
a55	Artículo 55	1	20100319	20100318	BOE-A-2010-5303	
a56	Artículo 56	1	20100319	20100318	BOE-A-2010-5303	
a56bis	Artículo 56 bis	3	20200101	20191224	BOE-A-2020-1068	
a57	Artículo 57	1	20100319	20100318	BOE-A-2010-5303	
civ	CAPÍTULO IV	3	20260101	20251231	BOE-A-2026-945	
a58	Artículo 58	11	20230101	20221230	BOE-A-2023-1604	
a58bis	Artículo 58 bis	7	20260101	20251231	BOE-A-2026-945	
a5-3	Artículo 58 ter	2	20200101	20191224	BOE-A-2020-1068	
a5-5	Artículo 58 quater	1	20260101	20251231	BOE-A-2026-945	
a59	Artículo 59	2	20170101	20161229	BOE-A-2017-658	
a60	Artículo 60	9	20210101	20201231	BOE-A-2021-797	
a61	Artículo 61	3	20170101	20161229	BOE-A-2017-658	
a62	Artículo 62	1	20100319	20100318	BOE-A-2010-5303	
a63	Artículo 63	6	20160101	20151223	BOE-A-2016-360	
tiii	TÍTULO III	1	20100319	20100318	BOE-A-2010-5303	
a64	Artículo 64	4	20200101	20191224	BOE-A-2020-1068	
a65	Artículo 65	2	20150101	20141231	BOE-A-2015-680	
a66	Artículo 66	2	20230101	20221230	BOE-A-2023-1604	
a67	Artículo 67	2	20150101	20141231	BOE-A-2015-680	
a67bis	Artículo 67 bis	3	20150101	20141231	BOE-A-2015-680	
a68	Artículo 68	1	20100319	20100318	BOE-A-2010-5303	
a69	Artículo 69	2	20200101	20191224	BOE-A-2020-1068	
a70	Artículo 70	1	20100319	20100318	BOE-A-2010-5303	
a71	Artículo 71	4	20200101	20191224	BOE-A-2020-1068	
tiv	TÍTULO IV	1	20100319	20100318	BOE-A-2010-5303	
ci-4	CAPÍTULO I	1	20100319	20100318	BOE-A-2010-5303	
a72	Artículo 72	4	20200101	20191224	BOE-A-2020-1068	
a73	Artículo 73	1	20100319	20100318	BOE-A-2010-5303	
a73bis	Artículo 73 bis	2	20200101	20191224	BOE-A-2020-1068	
a74	Artículo 74	2	20230101	20221230	BOE-A-2023-1604	
a75	Artículo 75	2	20200101	20191224	BOE-A-2020-1068	
a76	Artículo 76	1	20100319	20100318	BOE-A-2010-5303	
a76bis	Artículo 76 bis	1	20150101	20141231	BOE-A-2015-680	
a77	Artículo 77	3	20190725	20190724	BOE-A-2019-12122	
a78	Artículo 78	1	20100319	20100318	BOE-A-2010-5303	
cii-4	CAPÍTULO II	1	20100319	20100318	BOE-A-2010-5303	
a79	Artículo 79	1	20100319	20100318	BOE-A-2010-5303	
a80	Artículo 80	1	20100319	20100318	BOE-A-2010-5303	
a81	Artículo 81	1	20100319	20100318	BOE-A-2010-5303	
a82	Artículo 82	2	20130101	20121231	BOE-A-2013-497	
a83	Artículo 83	1	20100319	20100318	BOE-A-2010-5303	
a84	Artículo 84	1	20100319	20100318	BOE-A-2010-5303	
tv	TÍTULO V	2	20180101	20171215	BOE-A-2018-1098	
ci-5	CAPÍTULO I	1	20100319	20100318	BOE-A-2010-5303	
a85	Artículo 85	4	20210101	20201231	BOE-A-2021-797	
a86	Artículo 86	5	20230101	20221230	BOE-A-2023-1604	
a86bis	Artículo 86 bis	2	20180101	20171215	BOE-A-2018-1098	
cii-5	CAPÍTULO II	1	20100319	20100318	BOE-A-2010-5303	
a87	Artículo 87	3	20250101	20241230	BOE-A-2025-413	
ci-6	CAPÍTULO II	1	20180101	20171215	BOE-A-2018-1098	
a88	Artículo 88	4	20240101	20231229	BOE-A-2024-447	
s1	Sección 1	1	20180101	20171215	BOE-A-2018-1098	
a89	Artículo 89	5	20230101	20221230	BOE-A-2023-1604	
a90	Artículo 90	6	20240217	20240216	BOE-A-2024-90030	
a91	Artículo 91	5	20230101	20221230	BOE-A-2023-1604	
a92	Artículo 92	6	20240217	20240216	BOE-A-2024-90030	
a9-6	Artículo 92 bis	1	20230101	20221230	BOE-A-2023-1604	
a9-7	Artículo 92 ter	1	20230101	20221230	BOE-A-2023-1604	
s2	Sección 2	1	20180101	20171215	BOE-A-2018-1098	
ciii-2	CAPÍTULO III	1	20100319	20100318	BOE-A-2010-5303	
a93	Artículo 93	9	20210101	20201231	BOE-A-2021-797	
a94	Artículo 94	9	20230101	20221230	BOE-A-2023-1604	
a95	Artículo 95	3	20210101	20201231	BOE-A-2021-797	
a95bis	Artículo 95 bis	5	20230101	20221230	BOE-A-2023-1604	
a9-2	Artículo 95 ter	3	20230101	20221230	BOE-A-2023-1604	
a96	Artículo 96	6	20210101	20201231	BOE-A-2021-797	
ci-7	CAPÍTULO III	2	20200101	20191224	BOE-A-2020-1068	
a9-4	Artículo 96 bis	1	20200101	20191224	BOE-A-2020-1068	
a9-5	Artículo 96 ter	1	20200101	20191224	BOE-A-2020-1068	
ci-8	CAPÍTULO IV	1	20200101	20191224	BOE-A-2020-1068	
civ-2	CAPÍTULO IV	1	20100319	20100318	BOE-A-2010-5303	
a97	Artículo 97	2	20180101	20171215	BOE-A-2018-1098	
a9-3	Artículo 97 bis	2	20210326	20210325	BOE-A-2021-90124	
a98	Artículo 98	2	20180101	20171215	BOE-A-2018-1098	
a99	Artículo 99	3	20200101	20191224	BOE-A-2020-1068	
a100	Artículo 100	3	20200101	20191224	BOE-A-2020-1068	
a101	Artículo 101	5	20230101	20221230	BOE-A-2023-1604	
a102	Artículo 102	6	20210101	20201231	BOE-A-2021-797	
a103	Artículo 103	2	20180101	20171215	BOE-A-2018-1098	
a104	Artículo 104	3	20180101	20171215	BOE-A-2018-1098	
a105	Artículo 105	4	20210101	20201231	BOE-A-2021-797	
a106	Artículo 106	3	20210101	20201231	BOE-A-2021-797	
a107	Artículo 107	6	20260101	20251231	BOE-A-2026-945	
a107bis	Artículo 107 bis	3	20180101	20171215	BOE-A-2018-1098	
tvi	TÍTULO VI	1	20100319	20100318	BOE-A-2010-5303	
a108	Artículo 108	3	20200101	20191224	BOE-A-2020-1068	
a109	Artículo 109	1	20100319	20100318	BOE-A-2010-5303	
a110	Artículo 110	1	20100319	20100318	BOE-A-2010-5303	
a111	Artículo 111	1	20100319	20100318	BOE-A-2010-5303	
a112	Artículo 112	1	20100319	20100318	BOE-A-2010-5303	
tvii	TÍTULO VII	1	20100319	20100318	BOE-A-2010-5303	
a113	Artículo 113	2	20160101	20151223	BOE-A-2016-360	
a114	Artículo 114	1	20100319	20100318	BOE-A-2010-5303	
a115	Artículo 115	3	20240217	20240216	BOE-A-2024-90030	
a116	Artículo 116	5	20250101	20241230	BOE-A-2025-413	
a117	Artículo 117	2	20230101	20221230	BOE-A-2023-1604	
a1-7	Artículo 117 bis	1	20210223	20210222	BOE-A-2021-90075	
a118	Artículo 118	3	20250101	20241230	BOE-A-2025-413	
a119	Artículo 119	5	20240217	20240216	BOE-A-2024-90030	
a120	Artículo 120	2	20230101	20221230	BOE-A-2023-1604	
a1-2	Artículo 120 bis	5	20240217	20240216	BOE-A-2024-90030	
a121	Artículo 121	1	20100319	20100318	BOE-A-2010-5303	
a122	Artículo 122	2	20230101	20221230	BOE-A-2023-1604	
a122bis	Artículo 122 bis	2	20170101	20161229	BOE-A-2017-658	
a123	Artículo 123	2	20170101	20161229	BOE-A-2017-658	
a124	Artículo 124	7	20230101	20221230	BOE-A-2023-1604	
a1-4	Artículo 124 bis	1	20200213	20200213	BOE-A-2020-90041	
a1-5	Artículo 124 ter	3	20220922	20220921	BOE-A-2022-90287	
a1-6	Artículo 124 quáter	1	20200213	20200213	BOE-A-2020-90041	
a125	Artículo 125	2	20170101	20161229	BOE-A-2017-658	
a126	Artículo 126	2	20250101	20241230	BOE-A-2025-413	
a127	Artículo 127	4	20250101	20241230	BOE-A-2025-413	
a128	Artículo 128	1	20100319	20100318	BOE-A-2010-5303	
a129	Artículo 129	3	20200213	20200213	BOE-A-2020-90041	
daunica-2	Disposición adicional única	1	20100319	20100318	BOE-A-2010-5303	
da	Disposición adicional primera	2	20200317	20200317	BOE-A-2020-90061	
da-2	Disposición adicional segunda	3	20210223	20210222	BOE-A-2021-90075	
da-3	Disposición adicional tercera	1	20220922	20220921	BOE-A-2022-90287	
da-4	Disposición adicional cuarta	1	20240217	20240216	BOE-A-2024-90030	
da-5	Disposición adicional quinta	1	20250101	20241230	BOE-A-2025-413	
dfunica-2	Disposición final única	1	20100319	20100318	BOE-A-2010-5303	
