bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
a2-7	Artículo 25	1	20260322	20260321	BOE-A-2026-6544	
a2-8	Artículo 26	1	20260322	20260321	BOE-A-2026-6544	
ti-2	TÍTULO II	1	20260322	20260321	BOE-A-2026-6544	
ci-4	CAPÍTULO I	1	20260322	20260321	BOE-A-2026-6544	
a2-9	Artículo 27	1	20260322	20260321	BOE-A-2026-6544	
a2-10	Artículo 28	3	20260701	20260630	BOE-A-2026-14112	
a2-12	Artículo 28 bis	1	20260701	20260630	BOE-A-2026-14112	
a2-13	Artículo 28 ter	1	20260701	20260630	BOE-A-2026-14112	
a2-11	Artículo 29	1	20260322	20260321	BOE-A-2026-6544	
a3-2	Artículo 30	1	20260322	20260321	BOE-A-2026-6544	
a3-3	Artículo 31	1	20260322	20260321	BOE-A-2026-6544	
ci-5	CAPÍTULO II	1	20260322	20260321	BOE-A-2026-6544	
a3-4	Artículo 32	1	20260322	20260321	BOE-A-2026-6544	
a3-5	Artículo 33	1	20260322	20260321	BOE-A-2026-6544	
a3-6	Artículo 34	1	20260322	20260321	BOE-A-2026-6544	
a3-7	Artículo 35	1	20260322	20260321	BOE-A-2026-6544	
ti-3	TÍTULO III	1	20260322	20260321	BOE-A-2026-6544	
a3-8	Artículo 36	1	20260322	20260321	BOE-A-2026-6544	
a3-9	Artículo 37	1	20260322	20260321	BOE-A-2026-6544	
a3-10	Artículo 38	1	20260322	20260321	BOE-A-2026-6544	
a3-11	Artículo 39	2	20260430	20260429	BOE-A-2026-9286	
a4-2	Artículo 40	1	20260322	20260321	BOE-A-2026-6544	
a4-3	Artículo 41	1	20260322	20260321	BOE-A-2026-6544	
a4-4	Artículo 42	2	20260430	20260429	BOE-A-2026-9286	
a4-5	Artículo 43	1	20260322	20260321	BOE-A-2026-6544	
a4-6	Artículo 44	1	20260322	20260321	BOE-A-2026-6544	
ti-4	TÍTULO IV	1	20260322	20260321	BOE-A-2026-6544	
a4-7	Artículo 45	1	20260322	20260321	BOE-A-2026-6544	
ci-6	CAPÍTULO I	1	20260322	20260321	BOE-A-2026-6544	
a4-8	Artículo 46	2	20260701	20260630	BOE-A-2026-14112	
a4-9	Artículo 47	1	20260322	20260321	BOE-A-2026-6544	
a4-10	Artículo 48	1	20260322	20260321	BOE-A-2026-6544	
a4-11	Artículo 49	1	20260322	20260321	BOE-A-2026-6544	
a5-2	Artículo 50	2	20260701	20260630	BOE-A-2026-14112	
ci-7	CAPÍTULO II	1	20260322	20260321	BOE-A-2026-6544	
a5-3	Artículo 51	2	20260701	20260630	BOE-A-2026-14112	
a5-4	Artículo 52	1	20260322	20260321	BOE-A-2026-6544	
ci-8	CAPÍTULO III	1	20260322	20260321	BOE-A-2026-6544	
a5-5	Artículo 53	1	20260322	20260321	BOE-A-2026-6544	
a5-6	Artículo 54	1	20260322	20260321	BOE-A-2026-6544	
tv	TÍTULO V	1	20260322	20260321	BOE-A-2026-6544	
ci-9	CAPÍTULO I	1	20260322	20260321	BOE-A-2026-6544	
a5-7	Artículo 55	1	20260322	20260321	BOE-A-2026-6544	
a5-8	Artículo 56	1	20260322	20260321	BOE-A-2026-6544	
a5-9	Artículo 57	1	20260322	20260321	BOE-A-2026-6544	
a5-10	Artículo 58	2	20260416	20260415	BOE-A-2026-8283	
a5-11	Artículo 59	1	20260322	20260321	BOE-A-2026-6544	
a6-2	Artículo 60	1	20260322	20260321	BOE-A-2026-6544	
ci-10	CAPÍTULO II	1	20260322	20260321	BOE-A-2026-6544	
a6-3	Artículo 61	2	20260416	20260415	BOE-A-2026-8283	
tv-2	TÍTULO VI	1	20260322	20260321	BOE-A-2026-6544	
a6-4	Artículo 62	1	20260322	20260321	BOE-A-2026-6544	
a6-5	Artículo 63	1	20260322	20260321	BOE-A-2026-6544	
a6-6	Artículo 64	1	20260322	20260321	BOE-A-2026-6544	
da	Disposición adicional primera	1	20260322	20260321	BOE-A-2026-6544	
da-2	Disposición adicional segunda	1	20260322	20260321	BOE-A-2026-6544	
da-3	Disposición adicional tercera	1	20260322	20260321	BOE-A-2026-6544	
da-4	Disposición adicional cuarta	1	20260322	20260321	BOE-A-2026-6544	
da-5	Disposición adicional quinta	1	20260322	20260321	BOE-A-2026-6544	
da-6	Disposición adicional sexta	1	20260322	20260321	BOE-A-2026-6544	
da-7	Disposición adicional séptima	1	20260322	20260321	BOE-A-2026-6544	
da-8	Disposición adicional octava	1	20260322	20260321	BOE-A-2026-6544	
da-9	Disposición adicional novena	1	20260322	20260321	BOE-A-2026-6544	
da-10	Disposición adicional décima	1	20260322	20260321	BOE-A-2026-6544	
da-11	Disposición adicional undécima	1	20260322	20260321	BOE-A-2026-6544	
da-12	Disposición adicional duodécima	1	20260322	20260321	BOE-A-2026-6544	
da-13	Disposición adicional decimotercera	1	20260322	20260321	BOE-A-2026-6544	
da-14	Disposición adicional decimocuarta	1	20260322	20260321	BOE-A-2026-6544	
da-15	Disposición adicional decimoquinta	1	20260701	20260630	BOE-A-2026-14112	
dt	Disposición transitoria primera	2	20260611	20260610	BOE-A-2026-12516	
dt-2	Disposición transitoria segunda	1	20260322	20260321	BOE-A-2026-6544	
dt-3	Disposición transitoria tercera	1	20260322	20260321	BOE-A-2026-6544	
dt-4	Disposición transitoria cuarta	2	20260701	20260630	BOE-A-2026-14112	
dt-5	Disposición transitoria quinta	1	20260322	20260321	BOE-A-2026-6544	
dt-6	Disposición transitoria sexta	1	20260322	20260321	BOE-A-2026-6544	
dd	Disposición derogatoria única	1	20260322	20260321	BOE-A-2026-6544	
df	Disposición final primera	1	20260322	20260321	BOE-A-2026-6544	
df-2	Disposición final segunda	1	20260322	20260321	BOE-A-2026-6544	
df-3	Disposición final tercera	1	20260322	20260321	BOE-A-2026-6544	
df-4	Disposición final cuarta	1	20260322	20260321	BOE-A-2026-6544	
df-5	Disposición final quinta	1	20260322	20260321	BOE-A-2026-6544	
df-6	Disposición final sexta	1	20260322	20260321	BOE-A-2026-6544	
df-7	Disposición final séptima	1	20260322	20260321	BOE-A-2026-6544	
df-8	Disposición final octava	1	20260322	20260321	BOE-A-2026-6544	
df-9	Disposición final novena	1	20260322	20260321	BOE-A-2026-6544	
df-10	Disposición final décima	1	20260322	20260321	BOE-A-2026-6544	
df-11	Disposición final undécima	1	20260322	20260321	BOE-A-2026-6544	
df-12	Disposición final duodécima	1	20260322	20260321	BOE-A-2026-6544	
df-13	Disposición final decimotercera	1	20260322	20260321	BOE-A-2026-6544	
df-14	Disposición final decimocuarta	1	20260322	20260321	BOE-A-2026-6544	
df-15	Disposición final decimoquinta	1	20260322	20260321	BOE-A-2026-6544	
df-16	Disposición final decimosexta	1	20260322	20260321	BOE-A-2026-6544	
df-17	Disposición final decimoséptima	1	20260322	20260321	BOE-A-2026-6544	
df-18	Disposición final decimoctava	1	20260322	20260321	BOE-A-2026-6544	
df-19	Disposición final decimonovena	1	20260322	20260321	BOE-A-2026-6544	
df-20	Disposición final vigésima	1	20260322	20260321	BOE-A-2026-6544	
df-21	Disposición final vigesimoprimera	1	20260322	20260321	BOE-A-2026-6544	
fi	[firma]	1	20260322	20260321	BOE-A-2026-6544	
ir	[Información relacionada]	1	20260322	20260321	BOE-A-2026-6544	
