bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
a16	Artículo 16	2	20210701	20210324	BOE-A-2021-4572	
a17	Artículo 17	3	20210701	20210324	BOE-A-2021-4572	
a18	Artículo 18	3	20210701	20210324	BOE-A-2021-4572	
civ	CAPÍTULO IV	1	20080229	20070829	BOE-A-2007-15820	
a19	Artículo 19	2	20100319	20100318	BOE-A-2010-4514	
a20	Artículo 20	3	20210701	20210324	BOE-A-2021-4572	
a21	Artículo 21	2	20100319	20100318	BOE-A-2010-4514	
a22	Artículo 22	2	20100319	20100318	BOE-A-2010-4514	
a23	Artículo 23	3	20210701	20210324	BOE-A-2021-4572	
cv	CAPÍTULO V	1	20080229	20070829	BOE-A-2007-15820	
a24	Artículo 24	4	20210701	20210324	BOE-A-2021-4572	
cvi	CAPÍTULO VI	1	20080229	20070829	BOE-A-2007-15820	
a25	Artículo 25	3	20130414	20130413	BOE-A-2013-3905	
a26	Artículo 26	2	20100319	20100318	BOE-A-2010-4514	
a27	Artículo 27	1	20080229	20070829	BOE-A-2007-15820	
a28	Artículo 28	3	20130414	20130413	BOE-A-2013-3905	
cvii	CAPÍTULO VII	1	20080229	20070829	BOE-A-2007-15820	
a29	Artículo 29	3	20210701	20210324	BOE-A-2021-4572	
a30	Artículo 30	2	20210701	20210324	BOE-A-2021-4572	
a31	Artículo 31	3	20210701	20210324	BOE-A-2021-4572	
a32	Artículo 32	2	20210701	20210324	BOE-A-2021-4572	
a33	Artículo 33	2	20210701	20210324	BOE-A-2021-4572	
cviii	CAPÍTULO VIII	1	20080229	20070829	BOE-A-2007-15820	
a34	Artículo 34	2	20100319	20100318	BOE-A-2010-4514	
a35	Artículo 35	2	20100319	20100318	BOE-A-2010-4514	
a36	Artículo 36	2	20100319	20100318	BOE-A-2010-4514	
a37	Artículo 37	4	20210701	20210324	BOE-A-2021-4572	
a38	Artículo 38	2	20100319	20100318	BOE-A-2010-4514	
a39	Artículo 39	4	20210701	20210324	BOE-A-2021-4572	
a40	Artículo 40	2	20100319	20100318	BOE-A-2010-4514	
a41	Artículo 41	2	20100319	20100318	BOE-A-2010-4514	
a42	Artículo 42	4	20210701	20210324	BOE-A-2021-4572	
cix	CAPÍTULO IX	1	20080229	20070829	BOE-A-2007-15820	
a43	Artículo 43	1	20080229	20070829	BOE-A-2007-15820	
cx	CAPÍTULO X	1	20080229	20070829	BOE-A-2007-15820	
a44	Artículo 44	2	20130414	20130413	BOE-A-2013-3905	
a45	Artículo 45	3	20210701	20210324	BOE-A-2021-4572	
a46	Artículo 46	3	20210701	20210324	BOE-A-2021-4572	
a47	Artículo 47	3	20210701	20210324	BOE-A-2021-4572	
daprimera	Disposición adicional primera	1	20100319	20100318	BOE-A-2010-4514	
dasegunda	Disposición adicional segunda	1	20100319	20100318	BOE-A-2010-4514	
paeii-2	PARTE II	1	20080229	20070829	BOE-A-2007-15820	
it1-2	IT 1.	5	20210701	20210324	BOE-A-2021-4572	POSIBLE REFORMA CRUZADA
it2-2	IT 2.	1	20080229	20070829	BOE-A-2007-15820	
it3-2	IT 3.	6	20210701	20210324	BOE-A-2021-4572	POSIBLE REFORMA CRUZADA
it4-2	IT 4.	3	20210701	20210324	BOE-A-2021-4572	
apendices	APÉNDICES	1	20080229	20070829	BOE-A-2007-15820	
apendice1	APÉNDICE 1	4	20210701	20210324	BOE-A-2021-4572	
apendice2	APÉNDICE 2	3	20210701	20210324	BOE-A-2021-4572	
apendice3	APÉNDICE 3	2	20210701	20210324	BOE-A-2021-4572	
apendice4	APÉNDICE 4	1	20100319	20100318	BOE-A-2010-4514	
apendice5	APÉNDICE 5	1	20100319	20100318	BOE-A-2010-4514	
