bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
a46	Artículo 46	1	20040101	20031127	BOE-A-2003-21614	
a47	Artículo 47	6	20220101	20211229	BOE-A-2021-21653	
a47bis	Artículo 47 bis	1	20130101	20121228	BOE-A-2012-15651	
a48	Artículo 48	1	20040101	20031127	BOE-A-2003-21614	
a49	Artículo 49	1	20050101	20031127	BOE-A-2003-21614	
a50	Artículo 50	3	20140101	20131226	BOE-A-2013-13616	
s2-3	SECCIÓN 2	1	20040101	20031127	BOE-A-2003-21614	
a51	Artículo 51	1	20040101	20031127	BOE-A-2003-21614	
a52	Artículo 52	4	20180705	20180704	BOE-A-2018-9268	
a53	Artículo 53	2	20120701	20120630	BOE-A-2012-8745	
a54	Artículo 54	12	20220101	20211221	BOE-A-2021-21007	
a55	Artículo 55	2	20140101	20131226	BOE-A-2013-13616	
a56	Artículo 56	4	20140101	20131226	BOE-A-2013-13616	
a57	Artículo 57	5	20150101	20141230	BOE-A-2014-13612	
a58	Artículo 58	4	20220101	20211229	BOE-A-2021-21653	
a59	Artículo 59	4	20130101	20121228	BOE-A-2012-15651	
a60	Artículo 60	1	20040101	20031127	BOE-A-2003-21614	
s3-3	SECCIÓN 3	1	20040101	20031127	BOE-A-2003-21614	
a61	Artículo 61	1	20040101	20031127	BOE-A-2003-21614	
a62	Artículo 62	2	20080116	20071227	BOE-A-2007-22295	
a63	Artículo 63	3	20100525	20100524	BOE-A-2010-8228	
cv	CAPÍTULO V	1	20040101	20031127	BOE-A-2003-21614	
a64	Artículo 64	2	20090113	20081224	BOE-A-2008-20744	
a65	Artículo 65	2	20090113	20081224	BOE-A-2008-20744	
a66	Artículo 66	4	20210101	20201231	BOE-A-2020-17339	
a67	Artículo 67	4	20220101	20211229	BOE-A-2021-21653	
a68	Artículo 68	2	20090113	20081224	BOE-A-2008-20744	
cvi	CAPÍTULO VI	1	20050101	20031127	BOE-A-2003-21614	
s1-4	SECCIÓN 1	1	20050101	20031127	BOE-A-2003-21614	
a69	Artículo 69	1	20050101	20031127	BOE-A-2003-21614	
s2-4	SECCIÓN 2	1	20050101	20031127	BOE-A-2003-21614	
a70	Artículo 70	1	20050101	20031127	BOE-A-2003-21614	
a71	Artículo 71	1	20050101	20031127	BOE-A-2003-21614	
a72	Artículo 72	1	20050101	20031127	BOE-A-2003-21614	
s3-4	SECCIÓN 3	1	20050101	20031127	BOE-A-2003-21614	
a73	Artículo 73	3	20180705	20180704	BOE-A-2018-9268	
a74	Artículo 74	5	20210101	20201231	BOE-A-2020-17339	
a75	Artículo 75	1	20050101	20031127	BOE-A-2003-21614	
a76	Artículo 76	2	20100113	20091224	BOE-A-2009-20765	
a77	Artículo 77	3	20130101	20121228	BOE-A-2012-15651	
a78	Artículo 78	2	20090113	20081224	BOE-A-2008-20744	
a79	Artículo 79	3	20210101	20201231	BOE-A-2020-17339	
a80	Artículo 80	1	20050101	20031127	BOE-A-2003-21614	
a81	Artículo 81	2	20110112	20101223	BOE-A-2010-19703	
tiii	TÍTULO III	1	20050101	20031127	BOE-A-2003-21614	
ci-3	CAPÍTULO I	1	20050101	20031127	BOE-A-2003-21614	
a82	Artículo 82	3	20140101	20131226	BOE-A-2013-13616	
a83	Artículo 83	2	20110112	20101223	BOE-A-2010-19703	
a84	Artículo 84	1	20050101	20031127	BOE-A-2003-21614	
cii-3	CAPÍTULO II	1	20050101	20031127	BOE-A-2003-21614	
a85	Artículo 85	1	20050101	20031127	BOE-A-2003-21614	
a86	Artículo 86	6	20210101	20201231	BOE-A-2020-17339	
ciii-2	CAPÍTULO III	1	20050101	20031127	BOE-A-2003-21614	
a87	Artículo 87	1	20050101	20031127	BOE-A-2003-21614	
a88	Artículo 88	1	20050101	20031127	BOE-A-2003-21614	
a89	Artículo 89	1	20050101	20031127	BOE-A-2003-21614	
tiv	TÍTULO IV	1	20050101	20031127	BOE-A-2003-21614	
ci-4	CAPÍTULO I	1	20040101	20031127	BOE-A-2003-21614	
a90	Artículo 90	4	20210101	20201231	BOE-A-2020-17339	
a91	Artículo 91	2	20210101	20201231	BOE-A-2020-17339	
a92	Artículo 92	1	20040101	20031127	BOE-A-2003-21614	
a93	Artículo 93	2	20140101	20131226	BOE-A-2013-13616	
cii-4	CAPÍTULO II	1	20040101	20031127	BOE-A-2003-21614	
s1-5	SECCIÓN 1	1	20040101	20031127	BOE-A-2003-21614	
a94	Artículo 94	1	20040101	20031127	BOE-A-2003-21614	
a95	Artículo 95	1	20040101	20031127	BOE-A-2003-21614	
a96	Artículo 96	2	20090113	20081224	BOE-A-2008-20744	
s2-5	SECCIÓN 2	1	20040101	20031127	BOE-A-2003-21614	
a97	Artículo 97	1	20040101	20031127	BOE-A-2003-21614	
a98	Artículo 98	2	20130101	20121228	BOE-A-2012-15651	
a99	Artículo 99	1	20040101	20031127	BOE-A-2003-21614	
a100	Artículo 100	2	20100113	20091224	BOE-A-2009-20765	
a101	Artículo 101	1	20040101	20031127	BOE-A-2003-21614	
a102	Artículo 102	1	20040101	20031127	BOE-A-2003-21614	
s3-5	SECCIÓN 3	1	20040101	20031127	BOE-A-2003-21614	
a103	Artículo 103	1	20040101	20031127	BOE-A-2003-21614	
a104	Artículo 104	1	20040101	20031127	BOE-A-2003-21614	
a105	Artículo 105	1	20040101	20031127	BOE-A-2003-21614	
ciii-3	CAPÍTULO III	1	20050101	20031127	BOE-A-2003-21614	
a106	Artículo 106	3	20220101	20211229	BOE-A-2021-21653	
a107	Artículo 107	2	20220101	20211229	BOE-A-2021-21653	
a108	Artículo 108	9	20220101	20211229	BOE-A-2021-21653	
a109	Artículo 109	7	20220101	20211229	BOE-A-2021-21653	
a110	Artículo 110	1	20050101	20031127	BOE-A-2003-21614	
civ-2	CAPÍTULO IV	2	20180705	20180704	BOE-A-2018-9268	
a111	Artículo 111	4	20180705	20180704	BOE-A-2018-9268	
a112	Artículo 112	1	20050101	20031127	BOE-A-2003-21614	
cv-2	CAPÍTULO V	1	20050101	20031127	BOE-A-2003-21614	
a113	Artículo 113	1	20050101	20031127	BOE-A-2003-21614	
a114	Artículo 114	2	20110306	20110305	BOE-A-2011-4117	
a115	Artículo 115	2	20110306	20110305	BOE-A-2011-4117	
a116	Artículo 116	1	20050101	20031127	BOE-A-2003-21614	
a116bis	Artículo 116 bis	1	20070118	20061229	BOE-A-2006-22865	
a117	Artículo 117	1	20050101	20031127	BOE-A-2003-21614	
a118	Artículo 118	1	20050101	20031127	BOE-A-2003-21614	
tv	TÍTULO V	1	20050101	20031127	BOE-A-2003-21614	
ci-5	CAPÍTULO I	1	20050101	20031127	BOE-A-2003-21614	
a119	Artículo 119	1	20050101	20031127	BOE-A-2003-21614	
a120	Artículo 120	1	20050101	20031127	BOE-A-2003-21614	
a121	Artículo 121	1	20050101	20031127	BOE-A-2003-21614	
a122	Artículo 122	2	20100113	20091224	BOE-A-2009-20765	
a123	Artículo 123	1	20050101	20031127	BOE-A-2003-21614	
cii-5	CAPÍTULO II	1	20050101	20031127	BOE-A-2003-21614	
a124	Artículo 124	2	20120701	20120630	BOE-A-2012-8745	
a125	Artículo 125	1	20050101	20031127	BOE-A-2003-21614	
a126	Artículo 126	1	20050101	20031127	BOE-A-2003-21614	
ciii-4	CAPÍTULO III	1	20050101	20031127	BOE-A-2003-21614	
s1-6	SECCIÓN 1	1	20050101	20031127	BOE-A-2003-21614	
a127	Artículo 127	1	20050101	20031127	BOE-A-2003-21614	
a128	Artículo 128	2	20100113	20091224	BOE-A-2009-20765	
a129	Artículo 129	1	20050101	20031127	BOE-A-2003-21614	
s2-6	SECCIÓN 2	1	20050101	20031127	BOE-A-2003-21614	
a130	Artículo 130	3	20180705	20180704	BOE-A-2018-9268	
a131	Artículo 131	2	20120701	20120630	BOE-A-2012-8745	
a132	Artículo 132	1	20050101	20031127	BOE-A-2003-21614	
s3-6	SECCIÓN 3	1	20050101	20031127	BOE-A-2003-21614	
a133	Artículo 133	1	20050101	20031127	BOE-A-2003-21614	
a134	Artículo 134	1	20050101	20031127	BOE-A-2003-21614	
s4-2	SECCIÓN 4	1	20050101	20031127	BOE-A-2003-21614	
a135	Artículo 135	3	20150101	20141230	BOE-A-2014-13612	
a136	Artículo 136	6	20210101	20201231	BOE-A-2020-17339	
civ-3	CAPÍTULO IV	1	20050101	20031127	BOE-A-2003-21614	
a137	Artículo 137	1	20050101	20031127	BOE-A-2003-21614	
a138	Artículo 138	2	20140101	20131226	BOE-A-2013-13616	
a139	Artículo 139	1	20050101	20031127	BOE-A-2003-21614	
a139bis	Artículo 139 bis	1	20140101	20131226	BOE-A-2013-13616	
tvi	TÍTULO VI	1	20050101	20031127	BOE-A-2003-21614	
ci-6	CAPÍTULO I	1	20050101	20031127	BOE-A-2003-21614	
a140	Artículo 140	1	20050101	20031127	BOE-A-2003-21614	
a141	Artículo 141	1	20050101	20031127	BOE-A-2003-21614	
a142	Artículo 142	2	20150101	20141230	BOE-A-2014-13612	
a143	Artículo 143	2	20140101	20131226	BOE-A-2013-13616	
a144	Artículo 144	2	20120701	20120630	BOE-A-2012-8745	
a145	Artículo 145	2	20210101	20201231	BOE-A-2020-17339	
a146	Artículo 146	2	20150101	20141230	BOE-A-2014-13612	
a147	Artículo 147	1	20050101	20031127	BOE-A-2003-21614	
cii-6	CAPÍTULO II	1	20050101	20031127	BOE-A-2003-21614	
a148	Artículo 148	2	20050117	20041228	BOE-A-2004-21688	
a149	Artículo 149	2	20180705	20180704	BOE-A-2018-9268	
a150	Artículo 150	2	20150101	20141230	BOE-A-2014-13612	
a150bis	Artículo 150 bis	1	20140101	20131226	BOE-A-2013-13616	
a151	Artículo 151	3	20090113	20081224	BOE-A-2008-20744	
a152	Artículo 152	3	20220101	20211229	BOE-A-2021-21653	
a153	Artículo 153	1	20050101	20031127	BOE-A-2003-21614	
a154	Artículo 154	1	20050101	20031127	BOE-A-2003-21614	
a155	Artículo 155	1	20050101	20031127	BOE-A-2003-21614	
a156	Artículo 156	1	20050101	20031127	BOE-A-2003-21614	
ciii-5	CAPÍTULO III	1	20050101	20031127	BOE-A-2003-21614	
a157	Artículo 157	1	20050101	20031127	BOE-A-2003-21614	
a158	Artículo 158	2	20180705	20180704	BOE-A-2018-9268	
a159	Artículo 159	2	20120701	20120630	BOE-A-2012-8745	
a160	Artículo 160	1	20050101	20031127	BOE-A-2003-21614	
a161	Artículo 161	3	20180705	20180704	BOE-A-2018-9268	
civ-4	CAPÍTULO IV	1	20050101	20031127	BOE-A-2003-21614	
s1-7	SECCIÓN 1	1	20050101	20031127	BOE-A-2003-21614	
a162	Artículo 162	1	20050101	20031127	BOE-A-2003-21614	
a163	Artículo 163	2	20180705	20180704	BOE-A-2018-9268	
a164	Artículo 164	1	20050101	20031127	BOE-A-2003-21614	
a165	Artículo 165	1	20050101	20031127	BOE-A-2003-21614	
a166	Artículo 166	2	20150101	20141230	BOE-A-2014-13612	
s2-7	SECCIÓN 2	1	20050101	20031127	BOE-A-2003-21614	
a167	Artículo 167	2	20120701	20120630	BOE-A-2012-8745	
a168	Artículo 168	3	20180705	20180704	BOE-A-2018-9268	
s3-7	SECCIÓN 3	1	20050101	20031127	BOE-A-2003-21614	
a169	Artículo 169	1	20050101	20031127	BOE-A-2003-21614	
a170	Artículo 170	1	20050101	20031127	BOE-A-2003-21614	
a171	Artículo 171	1	20050101	20031127	BOE-A-2003-21614	
a172	Artículo 172	1	20050101	20031127	BOE-A-2003-21614	
a173	Artículo 173	1	20050101	20031127	BOE-A-2003-21614	
a174	Artículo 174	1	20050101	20031127	BOE-A-2003-21614	
a175	Artículo 175	2	20120701	20120630	BOE-A-2012-8745	
tvii	TÍTULO VII	1	20050101	20031127	BOE-A-2003-21614	
a176	Artículo 176	1	20050101	20031127	BOE-A-2003-21614	
a177	Artículo 177	1	20050101	20031127	BOE-A-2003-21614	
a178	Artículo 178	1	20050101	20031127	BOE-A-2003-21614	
a179	Artículo 179	1	20050101	20031127	BOE-A-2003-21614	
a180	Artículo 180	1	20050101	20031127	BOE-A-2003-21614	
a181	Artículo 181	1	20050101	20031127	BOE-A-2003-21614	
a182	Artículo 182	1	20050101	20031127	BOE-A-2003-21614	
daprimera	Disposición adicional primera	1	20050101	20031127	BOE-A-2003-21614	
dasegunda	Disposición adicional segunda	3	20180705	20180704	BOE-A-2018-9268	
datercera	Disposición adicional tercera	1	20050101	20031127	BOE-A-2003-21614	
dacuarta	Disposición adicional cuarta	1	20050101	20031127	BOE-A-2003-21614	
daquinta	Disposición adicional quinta	1	20050101	20031127	BOE-A-2003-21614	
dasexta	Disposición adicional sexta	1	20050101	20031127	BOE-A-2003-21614	
daseptima	Disposición adicional séptima	1	20050101	20031127	BOE-A-2003-21614	
daoctava	Disposición adicional octava	1	20050101	20031127	BOE-A-2003-21614	
danovena	Disposición adicional novena	8	20210101	20201231	BOE-A-2020-17339	
dadecima	Disposición adicional décima	1	20050101	20031127	BOE-A-2003-21614	
daundecima	Disposición adicional undécima	1	20050101	20031127	BOE-A-2003-21614	
daduodecima	Disposición adicional duodécima	1	20050101	20031127	BOE-A-2003-21614	
dadecimotercera	Disposición adicional decimotercera	1	20050101	20031127	BOE-A-2003-21614	
dadecimocuarta	Disposición adicional decimocuarta	2	20090113	20081224	BOE-A-2008-20744	
dadecimoquinta	Disposición adicional decimoquinta	1	20050101	20031127	BOE-A-2003-21614	
dadecimosexta	Disposición adicional decimosexta	1	20050101	20031127	BOE-A-2003-21614	
dadecimoseptima	Disposición adicional decimoséptima	1	20050101	20031127	BOE-A-2003-21614	
dadecimoctava	Disposición adicional decimoctava	2	20111119	20111119	BOE-A-2011-18132	
dadecimonovena	Disposición adicional decimonovena	2	20140101	20131226	BOE-A-2013-13616	
davigesima	Disposición adicional vigésima	1	20130628	20130627	BOE-A-2013-6938	
davigesimaprimera	Disposición adicional vigésima primera	1	20140101	20131226	BOE-A-2013-13616	
davigesimasegunda	Disposición adicional vigésima segunda	1	20150101	20141230	BOE-A-2015-13612	
da	Disposición adicional vigésima tercera	2	20180705	20180704	BOE-A-2018-9268	
da-2	Disposición adicional vigésima cuarta	1	20210101	20201231	BOE-A-2020-17339	
da-3	Disposición adicional vigésima quinta	2	20220101	20211229	BOE-A-2021-21653	
da-4	Disposición adicional vigésima sexta	1				NINGUNA EN VIGOR AL CORTE
dtprimera	Disposición transitoria primera	3	20130101	20121228	BOE-A-2012-15651	
dtsegunda	Disposición transitoria segunda	1	20050101	20031127	BOE-A-2003-21614	
dttercera	Disposición transitoria tercera	1	20090113	20081224	BOE-A-2008-20744	
dtcuarta	Disposición transitoria cuarta	1	20100113	20091224	BOE-A-2009-20765	
dtquinta	Disposición transitoria quinta	1	20120701	20120630	BOE-A-2012-8745	
ddunica	Disposición derogatoria única	1	20050101	20031127	BOE-A-2003-21614	
dfprimera	Disposición final primera	1	20050101	20031127	BOE-A-2003-21614	
dfsegunda	Disposición final segunda	1	20050101	20031127	BOE-A-2003-21614	
dftercera	Disposición final tercera	1	20050101	20031127	BOE-A-2003-21614	
dfcuarta	Disposición final cuarta	1	20050101	20031127	BOE-A-2003-21614	
dfquinta	Disposición final quinta	2	20210101	20201231	BOE-A-2020-17339	
df	Disposición final quinta	2	20210101	20201231	BOE-A-2020-17339	
df-2	Disposición final sexta	1	20210101	20201231	BOE-A-2020-17339	
firma		1	20050101	20031127	BOE-A-2003-21614	
